country,state,city,ibgeID,cod_RegiaoDeSaude,name_RegiaoDeSaude,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,date,newCases,newDeaths,last_info_date,lat,lon
Brazil,SP,Jeriquara/SP,3525409,35081,Três Colinas,2,282,63.47191,8949.53983,0.00709,MS,2021-07-14,1,0,2021-07-14,-20.3104773,-47.5915669
Brazil,PI,Jerumenha/PI,2205300,22011,Vale dos Rios Piauí e Itaueiras,6,206,134.92242,4632.33641,0.02913,MS,2021-07-14,0,0,2021-07-14,-7.0880338,-43.5078454
Brazil,ES,Jerônimo Monteiro/ES,3203106,32004,Sul,39,1279,317.97799,10428.04729,0.03049,MS,2021-07-14,4,0,2021-07-14,-20.7882214,-41.3921464
Brazil,MG,Jesuânia/MG,3135902,31008,São Lourenço,8,248,167.36402,5188.28452,0.03226,MS,2021-07-14,0,0,2021-07-14,-21.997777,-45.290833
Brazil,PR,Jesuítas/PR,4112751,41010,10ª RS Cascavel,20,970,240.09604,11644.65786,0.02062,SES,2021-07-14,2,0,2021-07-14,-24.3807263,-53.3855699
Brazil,GO,Jesúpolis/GO,5212055,52001,Central,6,134,239.42538,5347.1668,0.04478,MS,2021-07-14,0,0,2021-07-14,-15.9545513,-49.3748004
Brazil,RO,Ji-Paraná/RO,1100122,11003,Central,556,18765,427.6627,14433.61613,0.02963,MS,2021-07-14,30,0,2021-07-14,-10.8778148,-61.9277854
Brazil,CE,Jijoca de Jericoacoara/CE,2307254,23012,12ª Região Acaraú,29,2728,144.37198,13580.92299,0.01063,MS,2021-07-14,1,0,2021-07-14,-2.8986278,-40.4506081
Brazil,BA,Jiquiriçá/BA,2918209,29022,Santo Antônio de Jesus,25,997,171.73868,6848.93865,0.02508,MS,2021-07-14,4,0,2021-07-14,-13.255353,-39.5693044
Brazil,BA,Jitaúna/BA,2918308,29015,Jequié,25,904,231.31014,8364.17469,0.02765,MS,2021-07-14,6,0,2021-07-14,-14.017019,-39.8889976
Brazil,MG,Joanésia/MG,3136108,31037,Ipatinga,16,387,357.46202,8646.1126,0.04134,MS,2021-07-14,0,0,2021-07-14,-19.1756282,-42.6815534
Brazil,SP,Joanópolis/SP,3525508,35071,Bragança,7,1101,52.48163,8254.61089,0.00636,MS,2021-07-14,2,0,2021-07-14,-22.930004,-46.275208
Brazil,MG,Joaquim Felício/MG,3136405,31083,Bocaiúva,4,288,84.62027,6092.65919,0.01389,MS,2021-07-14,0,0,2021-07-14,-17.7602437,-44.1701635
Brazil,AL,Joaquim Gomes/AL,2703809,27003,3ª Região de Saúde,23,722,95.51098,2998.21436,0.03186,MS,2021-07-14,1,0,2021-07-14,-9.1372894,-35.7518862
Brazil,PE,Joaquim Nabuco/PE,2608206,26008,Palmares,28,482,174.87977,3010.43033,0.05809,MS,2021-07-14,0,0,2021-07-14,-8.6233192,-35.5264107
Brazil,PI,Joaquim Pires/PI,2205409,22003,Cocais,29,1602,201.7251,11143.57262,0.0181,MS,2021-07-14,0,0,2021-07-14,-3.5083129,-42.1925425
Brazil,PR,Joaquim Távora/PR,4112801,41019,19ª RS Jacarezinho,47,2002,391.37314,16670.83021,0.02348,SES,2021-07-14,0,0,2021-07-14,-23.4999724,-49.9232545
Brazil,SC,Joaçaba/SC,4209003,42008,Meio Oeste,70,6482,230.23286,21319.56322,0.0108,MS,2021-07-14,20,1,2021-07-14,-27.1737204,-51.5065214
Brazil,MG,Joaíma/MG,3136009,31094,Almenara/Jacinto,42,1215,271.75671,7861.53348,0.03457,MS,2021-07-14,2,1,2021-07-14,-16.6563139,-41.0234956
Brazil,PB,Joca Claudino/PB,2513653,25009,9ª Região,2,105,75.78628,3978.77984,0.01905,MS,2021-07-14,1,0,2021-07-14,-6.4832147,-38.478874
Brazil,PI,Joca Marques/PI,2205458,22003,Cocais,7,561,128.0644,10263.44676,0.01248,MS,2021-07-14,0,0,2021-07-14,-3.4986388,-42.4317729
Brazil,SC,Joinville/SC,4209102,42011,Nordeste,1609,98746,269.21751,16522.15816,0.01629,MS,2021-07-14,254,4,2021-07-14,-26.3044898,-48.8486726
Brazil,MG,Jordânia/MG,3136504,31094,Almenara/Jacinto,13,943,119.90408,8697.65726,0.01379,MS,2021-07-14,0,0,2021-07-14,-15.899444,-40.178889
Brazil,AC,Jordão/AC,1200328,12002,Baixo Acre e Purus,2,707,23.60439,8344.15201,0.00283,MS,2021-07-14,0,0,2021-07-14,-9.1911406,-71.9481397
Brazil,MA,Joselândia/MA,2105609,21012,Presidente Dutra,5,655,30.86801,4043.7091,0.00763,MS,2021-07-14,7,0,2021-07-14,-4.9860047,-44.696953
Brazil,MG,Josenópolis/MG,3136579,31051,Francisco Sá,3,424,61.36224,8672.53017,0.00708,MS,2021-07-14,0,0,2021-07-14,-16.5460934,-42.5140963
Brazil,SC,José Boiteux/SC,4209151,42004,Alto Vale do Itajaí,8,650,159.77631,12981.82544,0.01231,MS,2021-07-14,6,0,2021-07-14,-26.962072,-49.6262509
Brazil,SP,José Bonifácio/SP,3525706,35156,José Bonifácio,134,5382,358.61478,14403.46839,0.0249,MS,2021-07-14,3,1,2021-07-14,-23.564090999999998,-46.434766582997995
Brazil,MG,José Gonçalves de Minas/MG,3136520,31027,Turmalina/Minas Novas/Capelinha,0,116,0,2585.24627,0,MS,2021-07-14,0,0,2021-07-14,-16.9066539,-42.6074998
Brazil,MG,José Raydan/MG,3136553,31081,Santa Maria do Suaçuí,1,266,19.80198,5267.32673,0.00376,MS,2021-07-14,1,0,2021-07-14,-18.2217847,-42.4988893
Brazil,RN,José da Penha/RN,2406007,24006,6ª Região de Saúde - Pau dos Ferros,8,637,134.54423,10713.08443,0.01256,MS,2021-07-14,0,0,2021-07-14,-6.3188,-38.2853568
Brazil,PI,José de Freitas/PI,2205508,22004,Entre Rios,82,5724,208.46044,14551.55583,0.01433,MS,2021-07-14,0,0,2021-07-14,-4.7578357,-42.5763777
Brazil,GO,Joviânia/GO,5212105,52017,Sul,19,1064,256.68738,14374.49338,0.01786,MS,2021-07-14,-1,0,2021-07-14,-17.8063651,-49.623645
Brazil,PE,João Alfredo/PE,2608107,26006,Limoeiro,47,723,141.02256,2169.3471,0.06501,MS,2021-07-14,1,0,2021-07-14,-7.8608755,-35.591575
Brazil,PI,João Costa/PI,2205359,22006,Serra da Capivara,3,178,99.83361,5923.4609,0.01685,MS,2021-07-14,0,0,2021-07-14,-8.4887363,-42.4174704
Brazil,RN,João Câmara/RN,2405801,24003,3ª Região de Saúde - João Câmara,47,2813,133.67463,8000.56883,0.01671,MS,2021-07-14,1,1,2021-07-14,-5.5349637,-35.8150811
Brazil,RN,João Dias/RN,2405900,24006,6ª Região de Saúde - Pau dos Ferros,1,196,37.67898,7385.07913,0.0051,MS,2021-07-14,0,0,2021-07-14,-6.2754366,-37.7951805
Brazil,BA,João Dourado/BA,2918357,29010,Irecê,46,1720,181.0881,6771.12038,0.02674,MS,2021-07-14,3,0,2021-07-14,-11.3483643,-41.6626509
Brazil,MA,João Lisboa/MA,2105500,21008,Imperatriz,55,705,231.6765,2969.67144,0.07801,MS,2021-07-14,0,-1,2021-07-14,-5.44363,-47.406388
Brazil,MG,João Monlevade/MG,3136207,31023,João Monlevade,203,8240,252.43733,10246.71707,0.02464,MS,2021-07-14,9,0,2021-07-14,-19.809444,-43.173334
Brazil,ES,João Neiva/ES,3203130,32001,Central,51,2740,304.98744,16385.59981,0.01861,MS,2021-07-14,11,0,2021-07-14,-19.756346,-40.3848345
Brazil,PB,João Pessoa/PB,2507507,25001,1ª Região Mata Atlântica,2827,101140,345.80574,12371.69897,0.02795,MS,2021-07-14,147,4,2021-07-14,-7.1215981,-34.882028
Brazil,MG,João Pinheiro/MG,3136306,31077,João Pinheiro,87,4560,182.29058,9554.5405,0.01908,MS,2021-07-14,0,0,2021-07-14,-17.742777,-46.175278
Brazil,SP,João Ramalho/SP,3525607,35113,Alto Capivari,13,622,285.65151,13667.32586,0.0209,MS,2021-07-14,0,0,2021-07-14,-22.2486157,-50.7677114
Brazil,MT,Juara/MT,5105101,51016,Vale dos Arinos,84,4734,239.17314,13479.11506,0.01774,MS,2021-07-14,16,0,2021-07-14,-11.2535587,-57.5080072
Brazil,PB,Juarez Távora/PB,2507606,25012,12ª Região,12,972,150.45135,12186.55968,0.01235,MS,2021-07-14,0,0,2021-07-14,-7.1726926,-35.590804
Brazil,TO,Juarina/TO,1711803,17004,Cerrado Tocantins Araguaia,2,138,91.57509,6318.68132,0.01449,MS,2021-07-14,1,0,2021-07-14,-8.1194209,-49.0967459
Brazil,MG,Juatuba/MG,3136652,31017,Betim,77,2721,281.10397,9933.55724,0.0283,MS,2021-07-14,0,0,2021-07-14,-19.954001,-44.3407921
Brazil,PB,Juazeirinho/PB,2507705,25016,16ª Região,15,756,81.97617,4131.59908,0.01984,MS,2021-07-14,10,0,2021-07-14,-7.0688282,-36.5803059
Brazil,CE,Juazeiro do Norte/CE,2307304,23021,21ª Região Juazeiro do Norte,599,28681,216.82159,10381.73631,0.02088,MS,2021-07-14,60,0,2021-07-14,-7.2153453,-39.3153336
Brazil,PI,Juazeiro do Piauí/PI,2205516,22001,Carnaubais,3,356,54.69462,6490.42844,0.00843,MS,2021-07-14,0,0,2021-07-14,-5.1709582,-41.7070148
Brazil,BA,Juazeiro/BA,2918407,29016,Juazeiro,380,16676,174.18249,7643.86098,0.02279,MS,2021-07-14,49,2,2021-07-14,-9.4336959,-40.5068201
Brazil,PE,Jucati/PE,2608255,26004,Garanhuns,12,692,104.48411,6025.25033,0.01734,MS,2021-07-14,0,0,2021-07-14,-8.7065829,-36.4870496
Brazil,RN,Jucurutu/RN,2406106,24004,4ª Região de Saúde - Caicó,47,3069,256.62026,16756.75676,0.01531,MS,2021-07-14,14,0,2021-07-14,-6.0343518,-37.0186249
Brazil,BA,Jucuruçu/BA,2918456,29026,Teixeira de Freitas,11,903,122.3854,10046.72897,0.01218,MS,2021-07-14,0,0,2021-07-14,-16.843428,-40.1596925
Brazil,CE,Jucás/CE,2307403,23018,18ª Região Iguatú,62,1768,249.07601,7102.68359,0.03507,MS,2021-07-14,3,0,2021-07-14,-6.5224934,-39.5247183
Brazil,MG,Juiz de Fora/MG,3136702,31097,Juiz de Fora,1798,39259,313.63109,6848.07731,0.0458,MS,2021-07-14,1204,0,2021-07-14,-21.7609533,-43.3501129
Brazil,SP,Jumirim/SP,3525854,35163,Sorocaba,7,530,204.79813,15506.14394,0.01321,MS,2021-07-14,8,1,2021-07-14,-23.0843839,-47.7882279
Brazil,MA,Junco do Maranhão/MA,2105658,21019,Zé Doca,2,321,45.53734,7308.74317,0.00623,MS,2021-07-14,0,0,2021-07-14,-1.8799132,-46.0726685
Brazil,PB,Junco do Seridó/PB,2507804,25006,6ª Região,8,572,111.18833,7949.96525,0.01399,MS,2021-07-14,5,0,2021-07-14,-6.9922083,-36.7143267
Brazil,PR,Jundiaí do Sul/PR,4112900,41019,19ª RS Jacarezinho,6,184,183.54237,5628.63261,0.03261,SES,2021-07-14,0,0,2021-07-14,-23.4369861,-50.2478173
Brazil,SP,Jundiaí/SP,3525904,35073,Jundiaí,1447,46574,342.07553,11010.24572,0.03107,MS,2021-07-14,183,9,2021-07-14,-23.1887866,-46.8845122
Brazil,AL,Jundiá/AL,2703908,27003,3ª Região de Saúde,4,154,96.68842,3722.50423,0.02597,MS,2021-07-14,0,0,2021-07-14,-8.944022,-35.5546827
Brazil,RN,Jundiá/RN,2406155,24001,1ª Região de Saúde - São José de Mipibu,8,542,203.97756,13819.47986,0.01476,MS,2021-07-14,0,0,2021-07-14,-6.2707116,-35.3279507
Brazil,AL,Junqueiro/AL,2704005,27005,5ª Região de Saúde,41,1121,165.84419,4534.42278,0.03657,MS,2021-07-14,6,0,2021-07-14,-9.9201549,-36.474737
Brazil,SP,Junqueirópolis/SP,3526001,35111,Alta Paulista,83,1717,398.44463,8242.52316,0.04834,MS,2021-07-14,0,1,2021-07-14,-21.5109531,-51.4351505
Brazil,PE,Jupi/PE,2608305,26004,Garanhuns,21,1157,140.73181,7753.65233,0.01815,MS,2021-07-14,11,0,2021-07-14,-8.7114677,-36.417448
Brazil,SC,Jupiá/SC,4209177,42003,Xanxerê,4,285,191.20459,13623.32696,0.01404,MS,2021-07-14,0,0,2021-07-14,-26.3985774,-52.7262856
Brazil,SP,Juquitiba/SP,3526209,35013,Mananciais,68,1741,214.87708,5501.48518,0.03906,MS,2021-07-14,5,1,2021-07-14,-23.932346,-47.0714217
Brazil,SP,Juquiá/SP,3526100,35121,Vale do Ribeira,55,1730,293.83481,9242.44043,0.03179,MS,2021-07-14,5,0,2021-07-14,-24.3172209,-47.6355618
Brazil,MG,Juramento/MG,3136801,31084,"Montes Claros ",3,183,69.04488,4211.73763,0.01639,MS,2021-07-14,2,0,2021-07-14,-16.8458291,-43.5867351
Brazil,PR,Juranda/PR,4112959,41011,11ª RS Campo Mourão,24,988,329.12781,13549.0949,0.02429,SES,2021-07-14,4,1,2021-07-14,-24.420866,-52.841344
Brazil,PE,Jurema/PE,2608404,26003,Caruaru,23,538,149.05061,3486.48824,0.04275,MS,2021-07-14,2,0,2021-07-14,-8.7189103,-36.137365
Brazil,PI,Jurema/PI,2205532,22006,Serra da Capivara,5,263,104.6682,5505.54741,0.01901,MS,2021-07-14,0,0,2021-07-14,-5.4435001,-42.1470309
Brazil,PB,Juripiranga/PB,2507903,25012,12ª Região,31,1426,287.2232,13212.26721,0.02174,MS,2021-07-14,1,0,2021-07-14,-7.3743307,-35.2396
Brazil,PB,Juru/PB,2508000,25011,11ª Região,13,779,131.9931,7909.43243,0.01669,MS,2021-07-14,4,0,2021-07-14,-7.5375089,-37.8192275
Brazil,MG,Juruaia/MG,3136900,31002,Guaxupé,17,1216,159.16113,11384.70181,0.01398,MS,2021-07-14,19,0,2021-07-14,-21.252778,-46.577223
Brazil,MT,Juruena/MT,5105176,51008,Noroeste Matogrossense,36,1344,220.38567,8227.73186,0.02679,MS,2021-07-14,4,0,2021-07-14,-10.3282716,-58.4968918
Brazil,PA,Juruti/PA,1503903,15002,Baixo Amazonas,167,4171,283.24288,7074.28765,0.04004,MS,2021-07-14,0,0,2021-07-14,-2.1571381,-56.0900977
Brazil,AM,Juruá/AM,1302207,13008,Triângulo,15,985,99.29829,6520.58785,0.01523,MS,2021-07-14,0,0,2021-07-14,-3.4746666,-66.0622335
Brazil,MT,Juscimeira/MT,5105200,51013,Sul Matogrossense,35,1267,313.17108,11336.79313,0.02762,MS,2021-07-14,10,0,2021-07-14,-16.0517819,-54.8893514
Brazil,BA,Jussara/BA,2918506,29010,Irecê,8,674,52.41777,4416.19709,0.01187,MS,2021-07-14,2,0,2021-07-14,-11.0473921,-41.97167
Brazil,GO,Jussara/GO,5212204,52012,Rio Vermelho,39,1698,212.29111,9242.82837,0.02297,MS,2021-07-14,0,0,2021-07-14,-15.874813,-50.867431
Brazil,PR,Jussara/PR,4113007,41013,13ª RS Cianorte,6,646,85.21517,9174.83312,0.00929,SES,2021-07-14,5,0,2021-07-14,-23.621931,-52.46931
Brazil,BA,Jussari/BA,2918555,29012,Itabuna,10,650,173.37032,11269.07074,0.01538,MS,2021-07-14,0,0,2021-07-14,-15.1882453,-39.493597
Brazil,BA,Jussiape/BA,2918605,29003,Brumado,8,307,133.86881,5137.21553,0.02606,MS,2021-07-14,2,1,2021-07-14,-13.517671,-41.5918853
Brazil,AM,Jutaí/AM,1302306,13009,Alto Solimões,34,2664,244.85093,19184.79044,0.01276,MS,2021-07-14,11,0,2021-07-14,-2.7471478,-66.7721255
Brazil,MS,Juti/MS,5005152,50003,Dourados,11,636,162.07455,9370.85605,0.0173,MS,2021-07-14,2,0,2021-07-14,-22.8625563,-54.6048251
Brazil,MG,Juvenília/MG,3136959,31076,Manga,5,449,87.48906,7856.51794,0.01114,MS,2021-07-14,0,0,2021-07-14,-14.2660795,-44.1618528
Brazil,MT,Juína/MT,5105150,51008,Noroeste Matogrossense,127,3946,308.99491,9600.73964,0.03218,MS,2021-07-14,9,0,2021-07-14,-11.4230908,-58.7570212
Brazil,RS,Jóia/RS,4311155,43013,Região 13 - Diversidade,20,900,233.4812,10506.65421,0.02222,MS,2021-07-14,0,0,2021-07-14,-28.6465036,-54.1199165
Brazil,PI,Júlio Borges/PI,2205524,22002,Chapada das Mangabeiras,13,146,230.49645,2588.65248,0.08904,MS,2021-07-14,0,0,2021-07-14,-10.3273669,-44.2397326
Brazil,SP,Júlio Mesquita/SP,3525805,35093,Marília,14,217,291.66667,4520.83333,0.06452,MS,2021-07-14,0,0,2021-07-14,-22.0099839,-49.7889446
Brazil,RS,Júlio de Castilhos/RS,4311205,43001,Região 01 - Verdes Campos,40,2184,208.07324,11360.799,0.01832,MS,2021-07-14,5,0,2021-07-14,-29.2286575,-53.6825217
Brazil,PR,Kaloré/PR,4113106,41016,16ª RS Apucarana,22,1225,543.61255,30269.33531,0.01796,SES,2021-07-14,8,1,2021-07-14,-23.8242643,-51.6683666
Brazil,SC,Lacerdópolis/SC,4209201,42008,Meio Oeste,4,467,178.01513,20783.26658,0.00857,MS,2021-07-14,0,0,2021-07-14,-27.2614296,-51.5564429
Brazil,MG,Ladainha/MG,3137007,31099,Teófilo Otoni / Malacacheta,6,326,32.97972,1791.89798,0.0184,MS,2021-07-14,0,0,2021-07-14,-17.6265078,-41.7385789
Brazil,MS,Ladário/MS,5005202,50002,Corumbá,62,2713,261.72485,11452.57292,0.02285,MS,2021-07-14,2,1,2021-07-14,-19.008842,-57.5972924
Brazil,BA,Lafaiete Coutinho/BA,2918704,29015,Jequié,5,433,135.39128,11724.88492,0.01155,MS,2021-07-14,0,0,2021-07-14,-13.6557671,-40.2121188
Brazil,MG,Lagamar/MG,3137106,31057,Patos de Minas,12,390,157.89474,5131.57895,0.03077,MS,2021-07-14,6,0,2021-07-14,-18.178611,-46.8075
Brazil,SE,Lagarto/SE,2803500,28004,Lagarto,212,7636,201.48069,7257.10647,0.02776,MS,2021-07-14,7,0,2021-07-14,-10.9141791,-37.6715308
Brazil,SC,Lages/SC,4209300,42013,Serra Catarinense,504,27043,320.30709,17186.63608,0.01864,MS,2021-07-14,38,0,2021-07-14,-27.8165664,-50.325883
Brazil,MA,Lago Verde/MA,2105906,21002,Bacabal,22,838,134.8535,5136.69241,0.02625,MS,2021-07-14,23,-1,2021-07-14,-4.042525,-44.9364782
Brazil,MA,Lago da Pedra/MA,2105708,21010,Pedreiras,79,2778,156.07713,5488.38312,0.02844,MS,2021-07-14,6,4,2021-07-14,-4.5627272,-45.1298628
Brazil,MA,Lago do Junco/MA,2105807,21010,Pedreiras,4,534,36.80191,4913.05548,0.00749,MS,2021-07-14,0,0,2021-07-14,-4.6070838,-45.0530093
Brazil,MA,Lago dos Rodrigues/MA,2105948,21010,Pedreiras,13,587,146.77656,6627.52625,0.02215,MS,2021-07-14,0,0,2021-07-14,-4.6119168,-44.9800419
Brazil,PI,Lagoa Alegre/PI,2205557,22004,Entre Rios,13,359,151.56815,4185.61269,0.03621,MS,2021-07-14,0,0,2021-07-14,-4.5134956,-42.6234811
Brazil,RS,Lagoa Bonita do Sul/RS,4311239,43027,Região 27 - Jacuí Centro,1,39,34.23485,1335.15919,0.02564,MS,2021-07-14,0,0,2021-07-14,-29.4903817,-53.0145712
Brazil,MG,Lagoa Dourada/MG,3137403,31015,São João Del Rei,13,794,99.51772,6078.23624,0.01637,MS,2021-07-14,0,0,2021-07-14,-20.914444,-44.077778
Brazil,MG,Lagoa Formosa/MG,3137502,31057,Patos de Minas,57,1982,314.72586,10943.62542,0.02876,MS,2021-07-14,9,0,2021-07-14,-18.7741896,-46.4082511
Brazil,MA,Lagoa Grande do Maranhão/MA,2105963,21010,Pedreiras,10,272,87.22959,2372.6448,0.03676,MS,2021-07-14,0,0,2021-07-14,-4.9894255,-45.3815083
Brazil,MG,Lagoa Grande/MG,3137536,31077,João Pinheiro,30,803,312.2398,8357.61865,0.03736,MS,2021-07-14,0,0,2021-07-14,-17.4134691,-42.5319222
Brazil,PE,Lagoa Grande/PE,2608750,26009,Petrolina,28,1720,108.32141,6654.02917,0.01628,MS,2021-07-14,9,0,2021-07-14,-8.9930649,-40.2716452
Brazil,RN,Lagoa Nova/RN,2406502,24004,4ª Região de Saúde - Caicó,12,888,76.19531,5638.45324,0.01351,MS,2021-07-14,30,0,2021-07-14,-6.0948803,-36.4704991
Brazil,BA,Lagoa Real/BA,2918753,29007,Guanambi,8,731,50.72923,4635.38364,0.01094,MS,2021-07-14,10,0,2021-07-14,-14.0346296,-42.1421925
Brazil,RN,Lagoa Salgada/RN,2406601,24001,1ª Região de Saúde - São José de Mipibu,7,553,84.36784,6665.05966,0.01266,MS,2021-07-14,0,1,2021-07-14,-6.122954,-35.472394
Brazil,GO,Lagoa Santa/GO,5212253,52015,Sudoeste I,4,102,246.76126,6292.41209,0.03922,MS,2021-07-14,0,0,2021-07-14,-19.1832417,-51.3998026
Brazil,MG,Lagoa Santa/MG,3137601,31025,Vespasiano,116,5570,176.67575,8483.48234,0.02083,MS,2021-07-14,0,0,2021-07-14,-19.6357376,-43.8966132
Brazil,PB,Lagoa Seca/PB,2508307,25003,3ª Região,42,2492,152.08024,9023.4276,0.01685,MS,2021-07-14,11,0,2021-07-14,-7.157099,-35.8542023
Brazil,RS,Lagoa Vermelha/RS,4311304,43018,Região 18 - Araucárias,89,3987,320.39744,14353.08518,0.02232,MS,2021-07-14,9,1,2021-07-14,-28.2094378,-51.5270315
Brazil,RN,Lagoa d'Anta/RN,2406205,24001,1ª Região de Saúde - São José de Mipibu,7,377,102.77492,5535.16371,0.01857,MS,2021-07-14,0,0,2021-07-14,-6.394926,-35.594904
Brazil,AL,Lagoa da Canoa/AL,2704104,27007,7ª Região de Saúde,19,1081,106.91576,6082.94412,0.01758,MS,2021-07-14,0,0,2021-07-14,-9.8294012,-36.7395617
Brazil,TO,Lagoa da Confusão/TO,1711902,17007,Cantão,24,1825,175.48991,13344.54519,0.01315,MS,2021-07-14,7,0,2021-07-14,-10.7883045,-49.6224431
Brazil,MG,Lagoa da Prata/MG,3137205,31087,Lagoa da Prata/Sto Ant do Monte,137,7208,259.9078,13674.56508,0.01901,MS,2021-07-14,0,0,2021-07-14,-20.022778,-45.5440462
Brazil,PB,Lagoa de Dentro/PB,2508208,25002,2ª Região,9,980,116.32416,12666.40817,0.00918,MS,2021-07-14,12,0,2021-07-14,-6.6806695000000005,-35.36381400452393
Brazil,PE,Lagoa de Itaenga/PE,2608503,26006,Limoeiro,29,1145,135.13514,5335.50792,0.02533,MS,2021-07-14,0,0,2021-07-14,-7.9335596,-35.2919789
Brazil,RN,Lagoa de Pedras/RN,2406304,24001,1ª Região de Saúde - São José de Mipibu,13,495,171.4135,6526.89873,0.02626,MS,2021-07-14,1,0,2021-07-14,-6.1527678,-35.4368516
Brazil,PI,Lagoa de São Francisco/PI,2205573,22003,Cocais,4,461,59.02317,6802.41995,0.00868,MS,2021-07-14,0,0,2021-07-14,-4.3928921,-41.5988828
Brazil,RN,Lagoa de Velhos/RN,2406403,24005,5ª Região de Saúde - Santa Cruz,8,210,292.82577,7686.67643,0.0381,MS,2021-07-14,0,0,2021-07-14,-6.003043,-35.8710877
Brazil,PI,Lagoa do Barro do Piauí/PI,2205565,22006,Serra da Capivara,8,1012,171.82131,21735.39519,0.00791,MS,2021-07-14,0,0,2021-07-14,-8.4798938,-41.5295775
Brazil,PE,Lagoa do Carro/PE,2608453,26006,Limoeiro,22,1136,120.53474,6223.97545,0.01937,MS,2021-07-14,1,0,2021-07-14,-7.843834,-35.310783
Brazil,MA,Lagoa do Mato/MA,2105922,21015,São João dos Patos,12,2021,106.52463,17940.52375,0.00594,MS,2021-07-14,0,0,2021-07-14,-6.04865,-43.5273907
Brazil,PE,Lagoa do Ouro/PE,2608602,26004,Garanhuns,13,532,98.30611,4022.98851,0.02444,MS,2021-07-14,0,0,2021-07-14,-9.1245839,-36.459656
Brazil,PI,Lagoa do Piauí/PI,2205581,22004,Entre Rios,4,886,98.15951,21742.33129,0.00451,MS,2021-07-14,0,0,2021-07-14,-5.4116544,-42.6450588
Brazil,PI,Lagoa do Sítio/PI,2205599,22010,Vale do Sambito,12,95,230.85802,1827.62601,0.12632,MS,2021-07-14,0,0,2021-07-14,-6.5169858,-41.5722134
Brazil,TO,Lagoa do Tocantins/TO,1711951,17006,Capim Dourado,7,279,159.34441,6351.01298,0.02509,MS,2021-07-14,0,0,2021-07-14,-10.2967881,-47.566253
Brazil,PE,Lagoa dos Gatos/PE,2608701,26008,Palmares,10,686,61.28202,4203.94656,0.01458,MS,2021-07-14,0,0,2021-07-14,-8.6537614,-35.9045124
Brazil,MG,Lagoa dos Patos/MG,3137304,31050,Coração de Jesus,2,87,48.99559,2131.30818,0.02299,MS,2021-07-14,16,0,2021-07-14,-16.9813367,-44.5783125
Brazil,RS,Lagoa dos Três Cantos/RS,4311270,43017,Região 17 - Planalto,5,269,311.13877,16739.26571,0.01859,MS,2021-07-14,0,0,2021-07-14,-28.5668647,-52.8581637
Brazil,PB,Lagoa/PB,2508109,25013,13ª Região,3,187,64.47453,4018.91253,0.01604,MS,2021-07-14,0,0,2021-07-14,-6.5899848,-37.9149013
Brazil,PI,Lagoinha do Piauí/PI,2205540,22004,Entre Rios,7,285,244.92652,9972.0084,0.02456,MS,2021-07-14,0,0,2021-07-14,-5.8324033,-42.6236706
Brazil,SP,Lagoinha/SP,3526308,35174,Vale do Paraíba/Região Serrana,7,212,143.17856,4336.26508,0.03302,MS,2021-07-14,0,0,2021-07-14,-23.0898337,-45.1903825
Brazil,RS,Lagoão/RS,4311254,43019,Região 19 - Botucaraí,13,534,201.20724,8264.97446,0.02434,MS,2021-07-14,1,0,2021-07-14,-29.2242092,-52.7738611
Brazil,MS,Laguna Carapã/MS,5005251,50003,Dourados,9,607,121.31015,8181.69565,0.01483,MS,2021-07-14,2,0,2021-07-14,-22.5549233,-55.1505549
Brazil,SC,Laguna/SC,4209409,42016,Laguna,143,5339,310.04727,11575.82065,0.02678,MS,2021-07-14,3,1,2021-07-14,-28.483118,-48.7811993
Brazil,RJ,Laje do Muriaé/RJ,3302304,33007,Noroeste,10,576,136.50014,7862.40786,0.01736,MS,2021-07-14,0,0,2021-07-14,-21.2082595,-42.1226959
Brazil,BA,Laje/BA,2918803,29022,Santo Antônio de Jesus,32,1871,133.15579,7785.45273,0.0171,MS,2021-07-14,5,0,2021-07-14,-13.1809956,-39.4222968
Brazil,SC,Lajeado Grande/SC,4209458,42003,Xanxerê,5,243,352.60931,17136.81241,0.02058,MS,2021-07-14,0,0,2021-07-14,-26.8583425,-52.5666619
Brazil,MA,Lajeado Novo/MA,2105989,21008,Imperatriz,12,393,157.8532,5169.69219,0.03053,MS,2021-07-14,0,0,2021-07-14,-6.1898777,-47.0325965
Brazil,RS,Lajeado do Bugre/RS,4311429,43020,Região 20 - Rota da Produção,17,275,662.50974,10717.06937,0.06182,MS,2021-07-14,0,0,2021-07-14,-27.6903262,-53.1811907
Brazil,RS,Lajeado/RS,4311403,43029,Região 29 - Vales e Montanhas,189,14144,222.26665,16633.54227,0.01336,MS,2021-07-14,10,0,2021-07-14,-29.4671522,-51.9624046
Brazil,TO,Lajeado/TO,1712009,17006,Capim Dourado,4,169,126.30249,5336.28039,0.02367,MS,2021-07-14,0,0,2021-07-14,-9.7548945,-48.3563706
Brazil,BA,Lajedinho/BA,2919009,29011,Itaberaba,1,295,26.6099,7849.92017,0.00339,MS,2021-07-14,0,0,2021-07-14,-12.3555395,-40.9033041
