GEOCODIGO_MUNICIPIO,NOME_MUNICIPIO,LONGITUDE,LATITUDE
4206504,GUARAMIRIM,"-48,992104","-26,474445"
4206603,GUARUJÁ DO SUL,"-53,525445","-26,384921"
4206652,GUATAMBÚ,"-52,78384","-27,136911"
4206702,HERVAL D'OESTE,"-51,496215","-27,170303"
4206751,IBIAM,"-51,239428","-27,180583"
4206801,IBICARÉ,"-51,36845","-27,091549"
4206900,IBIRAMA,"-49,522028","-27,053541"
4207007,IÇARA,"-49,300823","-28,707084"
4207106,ILHOTA,"-48,825014","-26,904625"
4207205,IMARUÍ,"-48,814672","-28,34385"
4207304,IMBITUBA,"-48,669284","-28,239951"
4207403,IMBUIA,"-49,427729","-27,494604"
4207502,INDAIAL,"-49,24014","-26,906256"
4207577,IOMERÊ,"-51,240619","-27,001078"
4207601,IPIRA,"-51,770854","-27,409709"
4207650,IPORÃ DO OESTE,"-53,539512","-26,996017"
4207684,IPUAÇU,"-52,454297","-26,63256"
4207700,IPUMIRIM,"-52,140541","-27,068326"
4207759,IRACEMINHA,"-53,276058","-26,824065"
4207809,IRANI,"-51,904108","-27,016187"
4207858,IRATI,"-52,895011","-26,657227"
4207908,IRINEÓPOLIS,"-50,8039","-26,236613"
4208005,ITÁ,"-52,329183","-27,281779"
4208104,ITAIÓPOLIS,"-49,908756","-26,337126"
4208203,ITAJAÍ,"-48,657023","-26,907426"
4208302,ITAPEMA,"-48,617399","-27,095938"
4208401,ITAPIRANGA,"-53,714802","-27,175375"
4208450,ITAPOÁ,"-48,604168","-26,006048"
4208500,ITUPORANGA,"-49,603415","-27,414858"
4208609,JABORÁ,"-51,743354","-27,172853"
4208708,JACINTO MACHADO,"-49,761769","-29,001419"
4208807,JAGUARUNA,"-49,049129","-28,624964"
4208906,JARAGUÁ DO SUL,"-49,076299","-26,490484"
4208955,JARDINÓPOLIS,"-52,858899","-26,720569"
4209003,JOAÇABA,"-51,50669","-27,173945"
4209102,JOINVILLE,"-48,849409","-26,304518"
4209151,JOSÉ BOITEUX,"-49,623807","-26,954683"
4209177,JUPIÁ,"-52,734381","-26,393703"
4209201,LACERDÓPOLIS,"-51,562866","-27,2646"
4209300,LAGES,"-50,330222","-27,817259"
4209409,LAGUNA,"-48,781389","-28,483586"
4209458,LAJEADO GRANDE,"-52,566035","-26,860942"
4209508,LAURENTINO,"-49,755264","-27,212388"
4209607,LAURO MULLER,"-49,394307","-28,393585"
4209706,LEBON RÉGIS,"-50,691828","-26,929114"
4209805,LEOBERTO LEAL,"-49,289401","-27,50639"
4209854,LINDÓIA DO SUL,"-52,080923","-27,047464"
4209904,LONTRAS,"-49,544829","-27,157487"
4210001,LUIZ ALVES,"-48,926047","-26,721111"
4210035,LUZERNA,"-51,467946","-27,129896"
4210050,MACIEIRA,"-51,376122","-26,855212"
4210100,MAFRA,"-49,801038","-26,115228"
4210209,MAJOR GERCINO,"-48,953354","-27,41866"
4210308,MAJOR VIEIRA,"-50,332987","-26,357527"
4210407,MARACAJÁ,"-49,454376","-28,850315"
4210506,MARAVILHA,"-53,174819","-26,761624"
4210555,MAREMA,"-52,627135","-26,800422"
4210605,MASSARANDUBA,"-48,988745","-26,595458"
4210704,MATOS COSTA,"-51,157451","-26,474115"
4210803,MELEIRO,"-49,629849","-28,832446"
4210852,MIRIM DOCE,"-50,068564","-27,201205"
4210902,MODELO,"-53,053501","-26,778042"
4211009,MONDAÍ,"-53,398684","-27,103612"
4211058,MONTE CARLO,"-50,974105","-27,217679"
4211108,MONTE CASTELO,"-50,226271","-26,456362"
4211207,MORRO DA FUMAÇA,"-49,213257","-28,654788"
4211256,MORRO GRANDE,"-49,7188","-28,79972"
4211306,NAVEGANTES,"-48,649183","-26,897439"
4211405,NOVA ERECHIM,"-52,911287","-26,901273"
4211454,NOVA ITABERABA,"-52,811244","-26,94289"
4211504,NOVA TRENTO,"-48,925795","-27,287771"
4211603,NOVA VENEZA,"-49,503124","-28,638233"
4211652,NOVO HORIZONTE,"-52,834033","-26,446172"
4211702,ORLEANS,"-49,291426","-28,360469"
4211751,OTACÍLIO COSTA,"-50,112315","-27,503846"
4211801,OURO,"-51,620562","-27,342488"
4211850,OURO VERDE,"-52,310019","-26,695994"
4211876,PAIAL,"-52,501089","-27,255158"
4211892,PAINEL,"-50,11301","-27,914518"
4211900,PALHOÇA,"-48,670288","-27,647044"
4212007,PALMA SOLA,"-53,279977","-26,346508"
4212056,PALMEIRA,"-50,159001","-27,582262"
4212106,PALMITOS,"-53,162267","-27,070251"
4212205,PAPANDUVA,"-50,163204","-26,393983"
4212239,PARAÍSO,"-53,675314","-26,615263"
4212254,PASSO DE TORRES,"-49,725145","-29,32346"
4212270,PASSOS MAIA,"-52,061724","-26,780889"
4212304,PAULO LOPES,"-48,681495","-27,949816"
4212403,PEDRAS GRANDES,"-49,186488","-28,437218"
4212502,PENHA,"-48,647573","-26,768861"
4212601,PERITIBA,"-51,909815","-27,377309"
4212700,PETROLÂNDIA,"-49,694869","-27,528127"
4212809,BALNEÁRIO PIÇARRAS,"-48,675051","-26,769171"
4212908,PINHALZINHO,"-52,982253","-26,848814"
4213005,PINHEIRO PRETO,"-51,230536","-27,045135"
4213104,PIRATUBA,"-51,75865","-27,415954"
4213153,PLANALTO ALEGRE,"-52,867352","-27,06946"
4213203,POMERODE,"-49,174198","-26,744826"
4213302,PONTE ALTA,"-50,377101","-27,467784"
4213351,PONTE ALTA DO NORTE,"-50,465404","-27,169029"
4213401,PONTE SERRADA,"-52,014538","-26,874913"
4213500,PORTO BELO,"-48,602757","-27,149466"
4213609,PORTO UNIÃO,"-51,081605","-26,230005"
4213708,POUSO REDONDO,"-49,955652","-27,251086"
4213807,PRAIA GRANDE,"-49,960592","-29,195776"
4213906,PRESIDENTE CASTELLO BRANCO,"-51,811376","-27,219942"
4214003,PRESIDENTE GETÚLIO,"-49,622086","-27,041408"
4214102,PRESIDENTE NEREU,"-49,403293","-27,287329"
4214151,PRINCESA,"-53,598106","-26,444335"
4214201,QUILOMBO,"-52,72761","-26,740056"
4214300,RANCHO QUEIMADO,"-49,008432","-27,677209"
4214409,RIO DAS ANTAS,"-51,07602","-26,897067"
4214508,RIO DO CAMPO,"-50,139589","-26,942308"
4214607,RIO DO OESTE,"-49,802862","-27,191167"
4214706,RIO DOS CEDROS,"-49,272379","-26,74913"
4214805,RIO DO SUL,"-49,643238","-27,217903"
4214904,RIO FORTUNA,"-49,105094","-28,132591"
4215000,RIO NEGRINHO,"-49,517295","-26,255325"
4215059,RIO RUFINO,"-49,777592","-27,863235"
4215075,RIQUEZA,"-53,325286","-27,067594"
4215109,RODEIO,"-49,304707","-26,943502"
4215208,ROMELÂNDIA,"-53,320158","-26,679464"
4215307,SALETE,"-50,001731","-26,975244"
4215356,SALTINHO,"-53,058631","-26,608559"
4215406,SALTO VELOSO,"-51,405208","-26,903165"
4215455,SANGÃO,"-49,13403","-28,633223"
4215505,SANTA CECÍLIA,"-50,422902","-26,956901"
4215554,SANTA HELENA,"-53,619988","-26,939844"
4215604,SANTA ROSA DE LIMA,"-49,125091","-28,035606"
4215653,SANTA ROSA DO SUL,"-49,717626","-29,135288"
4215679,SANTA TEREZINHA,"-50,005529","-26,780982"
4215687,SANTA TEREZINHA DO PROGRESSO,"-53,199847","-26,619776"
4215695,SANTIAGO DO SUL,"-52,675949","-26,634809"
4215703,SANTO AMARO DA IMPERATRIZ,"-48,78024","-27,689748"
4215752,SÃO BERNARDINO,"-52,965539","-26,473278"
4215802,SÃO BENTO DO SUL,"-49,386979","-26,249485"
4215901,SÃO BONIFÁCIO,"-48,929312","-27,896497"
4216008,SÃO CARLOS,"-53,017394","-27,078635"
4216057,SÃO CRISTOVÃO DO SUL,"-50,434629","-27,282947"
4216107,SÃO DOMINGOS,"-52,537227","-26,55783"
4216206,SÃO FRANCISCO DO SUL,"-48,637571","-26,244018"
4216255,SÃO JOÃO DO OESTE,"-53,595967","-27,097483"
4216305,SÃO JOÃO BATISTA,"-48,857004","-27,295881"
4216354,SÃO JOÃO DO ITAPERIÚ,"-48,767765","-26,617454"
4216404,SÃO JOÃO DO SUL,"-49,806571","-29,22348"
4216503,SÃO JOAQUIM,"-49,936742","-28,294712"
4216602,SÃO JOSÉ,"-48,616023","-27,590312"
4216701,SÃO JOSÉ DO CEDRO,"-53,500124","-26,45606"
4216800,SÃO JOSÉ DO CERRITO,"-50,581386","-27,668587"
4216909,SÃO LOURENÇO DO OESTE,"-52,851334","-26,35519"
4217006,SÃO LUDGERO,"-49,175684","-28,326896"
4217105,SÃO MARTINHO,"-48,977786","-28,164495"
4217154,SÃO MIGUEL DA BOA VISTA,"-53,254556","-26,694475"
4217204,SÃO MIGUEL DO OESTE,"-53,518839","-26,726427"
4217253,SÃO PEDRO DE ALCÂNTARA,"-48,78767","-27,56717"
4217303,SAUDADES,"-52,99557","-26,919757"
4217402,SCHROEDER,"-49,07326","-26,420976"
4217501,SEARA,"-52,302855","-27,145698"
4217550,SERRA ALTA,"-53,046276","-26,724773"
4217600,SIDERÓPOLIS,"-49,420541","-28,595102"
4217709,SOMBRIO,"-49,63421","-29,109133"
4217758,SUL BRASIL,"-52,964205","-26,736936"
4217808,TAIÓ,"-50,005096","-27,117937"
4217907,TANGARÁ,"-51,245914","-27,101011"
4217956,TIGRINHOS,"-53,157542","-26,689475"
4218004,TIJUCAS,"-48,632071","-27,239454"
4218103,TIMBÉ DO SUL,"-49,844118","-28,832517"
4218202,TIMBÓ,"-49,277712","-26,822903"
4218251,TIMBÓ GRANDE,"-50,674674","-26,617828"
4218301,TRÊS BARRAS,"-50,305419","-26,114096"
4218350,TREVISO,"-49,455933","-28,518485"
4218400,TREZE DE MAIO,"-49,144815","-28,55814"
4218509,TREZE TÍLIAS,"-51,414675","-26,998536"
4218608,TROMBUDO CENTRAL,"-49,792478","-27,30302"
4218707,TUBARÃO,"-49,005268","-28,480034"
4218756,TUNÁPOLIS,"-53,64146","-26,972224"
4218806,TURVO,"-49,680866","-28,924749"
4218855,UNIÃO DO OESTE,"-52,851496","-26,761737"
4218905,URUBICI,"-49,588206","-28,004555"
4218954,URUPEMA,"-49,873211","-27,952686"
4219002,URUSSANGA,"-49,319108","-28,519966"
4219101,VARGEÃO,"-52,154106","-26,863983"
4219150,VARGEM,"-50,978151","-27,48997"
4219176,VARGEM BONITA,"-51,74474","-27,003242"
4219200,VIDAL RAMOS,"-49,368219","-27,395779"
4219309,VIDEIRA,"-51,151705","-27,006129"
4219358,VITOR MEIRELES,"-49,830752","-26,881578"
4219408,WITMARSUM,"-49,804203","-26,926743"
4219507,XANXERÊ,"-52,404667","-26,874584"
4219606,XAVANTINA,"-52,342851","-27,07025"
4219705,XAXIM,"-52,534933","-26,963719"
4219853,ZORTÉA,"-51,549566","-27,450251"
4300034,ACEGUÁ,"-54,164732","-31,864015"
4300059,ÁGUA SANTA,"-52,034633","-28,175055"
4300109,AGUDO,"-53,258692","-29,645663"
4300208,AJURICABA,"-53,772819","-28,237729"
4300307,ALECRIM,"-54,767096","-27,661074"
4300406,ALEGRETE,"-55,79587","-29,782043"
4300455,ALEGRIA,"-54,057366","-27,8373"
4300471,ALMIRANTE TAMANDARÉ DO SUL,"-52,913715","-28,113726"
4300505,ALPESTRE,"-53,037366","-27,248769"
4300554,ALTO ALEGRE,"-52,990755","-28,774746"
4300570,ALTO FELIZ,"-51,315816","-29,390139"
4300604,ALVORADA,"-51,077729","-29,997493"
4300638,AMARAL FERRADOR,"-52,25127","-30,875148"
4300646,AMETISTA DO SUL,"-53,192177","-27,356425"
4300661,ANDRÉ DA ROCHA,"-51,573738","-28,631977"
4300703,ANTA GORDA,"-52,015823","-28,970884"
4300802,ANTÔNIO PRADO,"-51,283577","-28,855438"
4300851,ARAMBARÉ,"-51,501318","-30,909346"
4300877,ARARICÁ,"-50,925677","-29,617244"
4300901,ARATIBA,"-52,303832","-27,394444"
4301008,ARROIO DO MEIO,"-51,947449","-29,398891"
4301057,ARROIO DO SAL,"-49,932958","-29,592961"
4301073,ARROIO DO PADRE,"-52,433302","-31,440644"
4301107,ARROIO DOS RATOS,"-51,733807","-30,090013"
4301206,ARROIO DO TIGRE,"-53,086396","-29,33586"
4301305,ARROIO GRANDE,"-53,082248","-32,236344"
4301404,ARVOREZINHA,"-52,179512","-28,873049"
4301503,AUGUSTO PESTANA,"-53,98947","-28,513352"
4301552,ÁUREA,"-52,054176","-27,693787"
4301602,BAGÉ,"-54,107083","-31,330502"
4301636,BALNEÁRIO PINHAL,"-50,236701","-30,239751"
4301651,BARÃO,"-51,497538","-29,380864"
4301701,BARÃO DE COTEGIPE,"-52,37775","-27,617093"
4301750,BARÃO DO TRIUNFO,"-51,737669","-30,390484"
4301800,BARRACÃO,"-51,460151","-27,68023"
4301859,BARRA DO GUARITA,"-53,714413","-27,18807"
4301875,BARRA DO QUARAÍ,"-57,55706","-30,211075"
4301909,BARRA DO RIBEIRO,"-51,300874","-30,292675"
4301925,BARRA DO RIO AZUL,"-52,414105","-27,408758"
4301958,BARRA FUNDA,"-53,036297","-27,923826"
4302006,BARROS CASSAL,"-52,587752","-29,087704"
4302055,BENJAMIN CONSTANT DO SUL,"-52,602225","-27,508584"
4302105,BENTO GONÇALVES,"-51,51556","-29,167402"
4302154,BOA VISTA DAS MISSÕES,"-53,312756","-27,666111"
4302204,BOA VISTA DO BURICÁ,"-54,109481","-27,671567"
4302220,BOA VISTA DO CADEADO,"-53,813735","-28,577434"
4302238,BOA VISTA DO INCRA,"-53,388705","-28,818488"
4302253,BOA VISTA DO SUL,"-51,677272","-29,350119"
4302303,BOM JESUS,"-50,433349","-28,670578"
4302352,BOM PRINCÍPIO,"-51,355519","-29,494485"
4302378,BOM PROGRESSO,"-53,866791","-27,546774"
4302402,BOM RETIRO DO SUL,"-51,943847","-29,607423"
4302451,BOQUEIRÃO DO LEÃO,"-52,42805","-29,305158"
4302501,BOSSOROCA,"-54,909811","-28,730724"
4302584,BOZANO,"-53,772402","-28,36629"
4302600,BRAGA,"-53,744329","-27,619193"
4302659,BROCHIER,"-51,588916","-29,555528"
4302709,BUTIÁ,"-51,961483","-30,116144"
4302808,CAÇAPAVA DO SUL,"-53,487569","-30,514743"
4302907,CACEQUI,"-54,827728","-29,880288"
4303004,CACHOEIRA DO SUL,"-52,893413","-30,04582"
4303103,CACHOEIRINHA,"-51,093677","-29,950629"
4303202,CACIQUE DOBLE,"-51,664113","-27,768232"
4303301,CAIBATÉ,"-54,637887","-28,291075"
4303400,CAIÇARA,"-53,431895","-27,280941"
4303509,CAMAQUÃ,"-51,814601","-30,850704"
4303558,CAMARGO,"-52,203799","-28,589238"
4303608,CAMBARÁ DO SUL,"-50,143765","-29,048175"
4303673,CAMPESTRE DA SERRA,"-51,095664","-28,796512"
4303707,CAMPINA DAS MISSÕES,"-54,845329","-27,99169"
4303806,CAMPINAS DO SUL,"-52,633104","-27,711601"
4303905,CAMPO BOM,"-51,05887","-29,675685"
4304002,CAMPO NOVO,"-53,802814","-27,674493"
4304101,CAMPOS BORGES,"-52,998915","-28,892132"
4304200,CANDELÁRIA,"-52,789668","-29,671285"
4304309,CÂNDIDO GODÓI,"-54,752834","-27,951318"
4304358,CANDIOTA,"-53,677805","-31,56101"
4304408,CANELA,"-50,814867","-29,357972"
4304507,CANGUÇU,"-52,676286","-31,39386"
4304606,CANOAS,"-51,18103","-29,918697"
4304614,CANUDOS DO VALE,"-52,232383","-29,323525"
4304622,CAPÃO BONITO DO SUL,"-51,395158","-28,125975"
4304630,CAPÃO DA CANOA,"-50,020022","-29,761467"
4304655,CAPÃO DO CIPÓ,"-54,554699","-28,931628"
4304663,CAPÃO DO LEÃO,"-52,487008","-31,766839"
4304671,CAPIVARI DO SUL,"-50,508808","-30,14966"
4304689,CAPELA DE SANTANA,"-51,321769","-29,701945"
4304697,CAPITÃO,"-51,985969","-29,2695"
4304705,CARAZINHO,"-52,791897","-28,286511"
4304713,CARAÁ,"-50,435756","-29,778637"
4304804,CARLOS BARBOSA,"-51,503818","-29,298297"
4304853,CARLOS GOMES,"-51,917576","-27,714892"
4304903,CASCA,"-51,983233","-28,559874"
4304952,CASEIROS,"-51,692683","-28,273565"
4305009,CATUÍPE,"-54,012387","-28,254234"
4305108,CAXIAS DO SUL,"-51,17886","-29,166899"
4305116,CENTENÁRIO,"-52,002054","-27,762847"
4305124,CERRITO,"-52,814802","-31,852639"
4305132,CERRO BRANCO,"-52,941978","-29,656287"
4305157,CERRO GRANDE,"-53,165913","-27,60798"
4305173,CERRO GRANDE DO SUL,"-51,753103","-30,602029"
4305207,CERRO LARGO,"-54,739997","-28,147841"
4305306,CHAPADA,"-53,067277","-28,05845"
4305355,CHARQUEADAS,"-51,625006","-29,9568"
4305371,CHARRUA,"-52,029412","-27,952831"
4305405,CHIAPETTA,"-53,94575","-27,917365"
4305439,CHUÍ,"-53,462675","-33,687567"
4305447,CHUVISCA,"-51,978542","-30,757427"
4305454,CIDREIRA,"-50,209092","-30,18117"
4305504,CIRÍACO,"-51,883031","-28,344303"
4305587,COLINAS,"-51,868576","-29,392537"
4305603,COLORADO,"-52,993176","-28,522948"
4305702,CONDOR,"-53,488943","-28,205296"
4305801,CONSTANTINA,"-52,987739","-27,730411"
4305835,COQUEIRO BAIXO,"-52,094603","-29,179257"
4305850,COQUEIROS DO SUL,"-52,778801","-28,117428"
4305871,CORONEL BARROS,"-54,073662","-28,384541"
4305900,CORONEL BICACO,"-53,709128","-27,717873"
4305934,CORONEL PILAR,"-51,684935","-29,27271"
4305959,COTIPORÃ,"-51,696434","-28,998576"
4305975,COXILHA,"-52,300278","-28,121342"
4306007,CRISSIUMAL,"-54,100035","-27,498012"
4306056,CRISTAL,"-52,04941","-30,999345"
4306072,CRISTAL DO SUL,"-53,249184","-27,45363"
4306106,CRUZ ALTA,"-53,605241","-28,642447"
4306130,CRUZALTENSE,"-52,648143","-27,664888"
4306205,CRUZEIRO DO SUL,"-51,991576","-29,508291"
4306304,DAVID CANABARRO,"-51,852249","-28,384612"
4306320,DERRUBADAS,"-53,865119","-27,265391"
4306353,DEZESSEIS DE NOVEMBRO,"-55,048209","-28,226876"
4306379,DILERMANDO DE AGUIAR,"-54,21356","-29,701964"
4306403,DOIS IRMÃOS,"-51,087619","-29,584159"
4306429,DOIS IRMÃOS DAS MISSÕES,"-53,530865","-27,657537"
4306452,DOIS LAJEADOS,"-51,835103","-28,975205"
4306502,DOM FELICIANO,"-52,103934","-30,708598"
4306551,DOM PEDRO DE ALCÂNTARA,"-49,84955","-29,370187"
4306601,DOM PEDRITO,"-54,67413","-30,981267"
4306700,DONA FRANCISCA,"-53,362333","-29,624852"
4306734,DOUTOR MAURÍCIO CARDOSO,"-54,358268","-27,509213"
4306759,DOUTOR RICARDO,"-51,984904","-29,099031"
4306767,ELDORADO DO SUL,"-51,310419","-29,999293"
4306809,ENCANTADO,"-51,873023","-29,239917"
4306908,ENCRUZILHADA DO SUL,"-52,522045","-30,543657"
4306924,ENGENHO VELHO,"-52,911921","-27,708587"
4306932,ENTRE-IJUÍS,"-54,271432","-28,362794"
4306957,ENTRE RIOS DO SUL,"-52,735068","-27,528858"
4306973,EREBANGO,"-52,299711","-27,849196"
4307005,ERECHIM,"-52,275877","-27,633406"
4307054,ERNESTINA,"-52,572176","-28,497155"
4307104,HERVAL,"-53,394338","-32,026744"
4307203,ERVAL GRANDE,"-52,570112","-27,393337"
4307302,ERVAL SECO,"-53,509573","-27,549417"
4307401,ESMERALDA,"-51,188794","-28,057276"
4307450,ESPERANÇA DO SUL,"-53,992768","-27,359944"
4307500,ESPUMOSO,"-52,841927","-28,731445"
4307559,ESTAÇÃO,"-52,270486","-27,909006"
4307609,ESTÂNCIA VELHA,"-51,174294","-29,650148"
4307708,ESTEIO,"-51,143837","-29,852186"
4307807,ESTRELA,"-51,97026","-29,503472"
4307815,ESTRELA VELHA,"-53,160294","-29,179661"
4307831,EUGÊNIO DE CASTRO,"-54,148113","-28,52506"
4307864,FAGUNDES VARELA,"-51,691449","-28,882134"
4307906,FARROUPILHA,"-51,34835","-29,223679"
4308003,FAXINAL DO SOTURNO,"-53,439065","-29,57433"
4308052,FAXINALZINHO,"-52,670591","-27,425416"
4308078,FAZENDA VILANOVA,"-51,821183","-29,588575"
4308102,FELIZ,"-51,310102","-29,453971"
4308201,FLORES DA CUNHA,"-51,182221","-29,031142"
4308250,FLORIANO PEIXOTO,"-52,085607","-27,862509"
4308300,FONTOURA XAVIER,"-52,344953","-28,982168"
4308409,FORMIGUEIRO,"-53,500294","-29,997634"
4308433,FORQUETINHA,"-52,096917","-29,380634"
4308458,FORTALEZA DOS VALOS,"-53,235523","-28,787883"
4308508,FREDERICO WESTPHALEN,"-53,400777","-27,358882"
4308607,GARIBALDI,"-51,529548","-29,254549"
4308656,GARRUCHOS,"-55,634072","-28,189477"
4308706,GAURAMA,"-52,100138","-27,583858"
4308805,GENERAL CÂMARA,"-51,763431","-29,902984"
4308854,GENTIL,"-52,034524","-28,433848"
4308904,GETÚLIO VARGAS,"-52,249574","-27,875912"
4309001,GIRUÁ,"-54,35084","-28,029744"
4309050,GLORINHA,"-50,786207","-29,877134"
4309100,GRAMADO,"-50,871946","-29,379738"
4309126,GRAMADO DOS LOUREIROS,"-52,918218","-27,444385"
4309159,GRAMADO XAVIER,"-52,577838","-29,269936"
4309209,GRAVATAÍ,"-50,990793","-29,945519"
4309258,GUABIJU,"-51,691047","-28,540672"
4309308,GUAÍBA,"-51,314684","-30,108602"
4309407,GUAPORÉ,"-51,890651","-28,849134"
4309506,GUARANI DAS MISSÕES,"-54,560556","-28,141779"
4309555,HARMONIA,"-51,41404","-29,549049"
4309571,HERVEIRAS,"-52,650171","-29,457044"
4309605,HORIZONTINA,"-54,308792","-27,630097"
4309654,HULHA NEGRA,"-53,867825","-31,405098"
4309704,HUMAITÁ,"-53,976506","-27,56149"
4309753,IBARAMA,"-53,1332","-29,420744"
4309803,IBIAÇÁ,"-51,857252","-28,04885"
4309902,IBIRAIARAS,"-51,635324","-28,369227"
4309951,IBIRAPUITÃ,"-52,519386","-28,61502"
4310009,IBIRUBÁ,"-53,088354","-28,627608"
4310108,IGREJINHA,"-50,798711","-29,57222"
4310207,IJUÍ,"-53,918067","-28,388537"
4310306,ILÓPOLIS,"-52,122157","-28,929153"
4310330,IMBÉ,"-50,13058","-29,974778"
4310363,IMIGRANTE,"-51,770191","-29,352158"
4310405,INDEPENDÊNCIA,"-54,188108","-27,847332"
4310413,INHACORÁ,"-54,012546","-27,880454"
4310439,IPÊ,"-51,27991","-28,818328"
4310462,IPIRANGA DO SUL,"-52,425061","-27,935984"
4310504,IRAÍ,"-53,264296","-27,192282"
4310538,ITAARA,"-53,757849","-29,602888"
4310553,ITACURUBI,"-55,232723","-28,802205"
4310579,ITAPUCA,"-52,172367","-28,780296"
4310603,ITAQUI,"-56,557133","-29,128637"
4310652,ITATI,"-50,101782","-29,500248"
4310702,ITATIBA DO SUL,"-52,452443","-27,383292"
4310751,IVORÁ,"-53,580886","-29,519534"
4310801,IVOTI,"-51,159574","-29,594157"
4310850,JABOTICABA,"-53,284389","-27,631222"
4310876,JACUIZINHO,"-53,056551","-29,033816"
4310900,JACUTINGA,"-52,543173","-27,728494"
4311007,JAGUARÃO,"-53,377523","-32,563569"
4311106,JAGUARI,"-54,693847","-29,497347"
4311122,JAQUIRANA,"-50,358037","-28,880568"
4311130,JARI,"-54,219936","-29,290081"
4311155,JÓIA,"-54,115965","-28,645624"
4311205,JÚLIO DE CASTILHOS,"-53,6831","-29,226449"
4311239,LAGOA BONITA DO SUL,"-53,016983","-29,494131"
4311254,LAGOÃO,"-52,775029","-29,224316"
4311270,LAGOA DOS TRÊS CANTOS,"-52,857835","-28,569468"
4311304,LAGOA VERMELHA,"-51,527229","-28,20887"
4311403,LAJEADO,"-51,967828","-29,465454"
4311429,LAJEADO DO BUGRE,"-53,181387","-27,690769"
4311502,LAVRAS DO SUL,"-53,898477","-30,81201"
4311601,LIBERATO SALZANO,"-53,074861","-27,59647"
4311627,LINDOLFO COLLOR,"-51,208155","-29,600804"
4311643,LINHA NOVA,"-51,201902","-29,462639"
4311700,MACHADINHO,"-51,667507","-27,56814"
4311718,MAÇAMBARÁ,"-56,063613","-29,146144"
4311734,MAMPITUBA,"-49,936514","-29,210649"
4311759,MANOEL VIANA,"-55,491663","-29,580537"
4311775,MAQUINÉ,"-50,203395","-29,679137"
4311791,MARATÁ,"-51,555567","-29,555323"
4311809,MARAU,"-52,196777","-28,448454"
4311908,MARCELINO RAMOS,"-51,913319","-27,461391"
4311981,MARIANA PIMENTEL,"-51,587343","-30,353622"
4312005,MARIANO MORO,"-52,148892","-27,352613"
4312054,MARQUES DE SOUZA,"-52,097804","-29,329137"
4312104,MATA,"-54,452435","-29,569392"
4312138,MATO CASTELHANO,"-52,197261","-28,275762"
4312153,MATO LEITÃO,"-52,133029","-29,52483"
4312179,MATO QUEIMADO,"-54,616837","-28,255816"
4312203,MAXIMILIANO DE ALMEIDA,"-51,801718","-27,634941"
4312252,MINAS DO LEÃO,"-52,05128","-30,12244"
4312302,MIRAGUAÍ,"-53,685994","-27,496076"
4312351,MONTAURI,"-52,076108","-28,653207"
4312377,MONTE ALEGRE DOS CAMPOS,"-50,782834","-28,685072"
4312385,MONTE BELO DO SUL,"-51,631559","-29,159941"
4312401,MONTENEGRO,"-51,461299","-29,688119"
4312427,MORMAÇO,"-52,692826","-28,693351"
4312443,MORRINHOS DO SUL,"-49,932763","-29,362964"
4312450,MORRO REDONDO,"-52,65778","-31,582203"
4312476,MORRO REUTER,"-51,080088","-29,539342"
4312500,MOSTARDAS,"-50,919159","-31,108225"
4312609,MUÇUM,"-51,866056","-29,165615"
4312617,MUITOS CAPÕES,"-51,184602","-28,318913"
4312625,MULITERNO,"-51,768701","-28,330265"
4312658,NÃO-ME-TOQUE,"-52,819279","-28,459907"
4312674,NICOLAU VERGUEIRO,"-52,462401","-28,536215"
4312708,NONOAI,"-52,776189","-27,354665"
4312757,NOVA ALVORADA,"-52,167134","-28,676564"
4312807,NOVA ARAÇÁ,"-51,742165","-28,658176"
4312906,NOVA BASSANO,"-51,703231","-28,723469"
4312955,NOVA BOA VISTA,"-52,981477","-27,987968"
4313003,NOVA BRÉSCIA,"-52,017984","-29,216511"
4313011,NOVA CANDELÁRIA,"-54,104114","-27,612098"
4313037,NOVA ESPERANÇA DO SUL,"-54,835873","-29,404596"
4313060,NOVA HARTZ,"-50,903793","-29,585748"
4313086,NOVA PÁDUA,"-51,306825","-29,030046"
4313102,NOVA PALMA,"-53,470635","-29,473026"
4313201,NOVA PETRÓPOLIS,"-51,106954","-29,376209"
4313300,NOVA PRATA,"-51,608996","-28,783945"
4313334,NOVA RAMADA,"-53,706937","-28,082645"
4313359,NOVA ROMA DO SUL,"-51,405157","-28,984749"
4313375,NOVA SANTA RITA,"-51,275211","-29,848616"
4313391,NOVO CABRAIS,"-52,955086","-29,736255"
4313409,NOVO HAMBURGO,"-51,128605","-29,686326"
4313425,NOVO MACHADO,"-54,503384","-27,578401"
4313441,NOVO TIRADENTES,"-53,185703","-27,563558"
4313466,NOVO XINGU,"-53,064109","-27,748115"
4313490,NOVO BARREIRO,"-53,113499","-27,906788"
4313508,OSÓRIO,"-50,266798","-29,892697"
4313607,PAIM FILHO,"-51,761597","-27,703308"
4313656,PALMARES DO SUL,"-50,506052","-30,260067"
4313706,PALMEIRA DAS MISSÕES,"-53,314954","-27,900621"
4313805,PALMITINHO,"-53,555546","-27,35602"
4313904,PANAMBI,"-53,500265","-28,292731"
4313953,PANTANO GRANDE,"-52,3739","-30,194552"
4314001,PARAÍ,"-51,782096","-28,599621"
