country,state,city,ibgeID,cod_RegiaoDeSaude,name_RegiaoDeSaude,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,date,newCases,newDeaths,last_info_date,lat,lon
Brazil,SP,Macedônia/SP,3528205,35154,Fernandópolis,19,373,514.62622,10102.92524,0.05094,MS,2021-07-14,10,0,2021-07-14,-20.1454034,-50.193911
Brazil,SP,Magda/SP,3528304,35157,Votuporanga,9,234,290.1354,7543.52031,0.03846,MS,2021-07-14,3,0,2021-07-14,-20.6444651,-50.2260983
Brazil,SP,Mairinque/SP,3528403,35163,Sorocaba,52,3978,109.60983,8385.15208,0.01307,MS,2021-07-14,34,0,2021-07-14,-23.5401247,-47.1846323
Brazil,SP,Mairiporã/SP,3528502,35012,Franco da Rocha,214,6443,209.93359,6320.57055,0.03321,MS,2021-07-14,0,0,2021-07-14,-23.3186111,-46.5866667
Brazil,SP,Manduri/SP,3528601,35061,Vale do Jurumirim,16,867,161.45308,8748.73865,0.01845,MS,2021-07-14,7,0,2021-07-14,-23.0059018,-49.317191
Brazil,SP,Marabá Paulista/SP,3528700,35114,Extremo Oeste Paulista,4,101,67.2495,1698.04976,0.0396,MS,2021-07-14,0,0,2021-07-14,-22.1069936,-51.9629504
Brazil,SP,Maracaí/SP,3528809,35092,Assis,45,2047,320.60416,14583.92704,0.02198,MS,2021-07-14,5,0,2021-07-14,-22.6112679,-50.6670685
Brazil,SP,Marapoama/SP,3528858,35151,Catanduva,14,454,456.91906,14817.23238,0.03084,MS,2021-07-14,2,0,2021-07-14,-21.2574769,-49.1314719
Brazil,SP,Marinópolis/SP,3529104,35153,Jales,4,204,189.93352,9686.60969,0.01961,MS,2021-07-14,0,0,2021-07-14,-20.4408333,-50.8227778
Brazil,SP,Mariápolis/SP,3528908,35091,Adamantina,6,247,146.66341,6037.64361,0.02429,MS,2021-07-14,11,0,2021-07-14,-21.7966708,-51.1831475
Brazil,SP,Martinópolis/SP,3529203,35112,Alta Sorocabana,71,1339,266.63662,5028.54139,0.05302,MS,2021-07-14,4,0,2021-07-14,-22.146153,-51.170949
Brazil,SP,Marília/SP,3529005,35093,Marília,843,27555,350.38863,11453.09448,0.03059,MS,2021-07-14,51,2,2021-07-14,-22.217108,-49.95006
Brazil,SP,Matão/SP,3529302,35033,Norte do DRS III,183,5045,218.83146,6032.81276,0.03627,MS,2021-07-14,15,1,2021-07-14,-21.6033611,-48.3660603
Brazil,SP,Mauá/SP,3529401,35015,Grande ABC,1417,28877,296.72161,6046.88076,0.04907,MS,2021-07-14,152,8,2021-07-14,-23.6669527,-46.4616922
Brazil,SP,Mendonça/SP,3529500,35156,José Bonifácio,28,896,503.14465,16100.62893,0.03125,MS,2021-07-14,5,0,2021-07-14,-21.1838813,-49.579059
Brazil,SP,Meridiano/SP,3529609,35154,Fernandópolis,28,328,732.21757,8577.40586,0.08537,MS,2021-07-14,3,0,2021-07-14,-20.3547223,-50.172574
Brazil,SP,Mesópolis/SP,3529658,35153,Jales,3,189,157.48031,9921.25984,0.01587,MS,2021-07-14,0,0,2021-07-14,-19.9662274,-50.6190438
Brazil,SP,Miguelópolis/SP,3529708,35083,Alta Mogiana,80,1055,357.86178,4719.30217,0.07583,MS,2021-07-14,5,0,2021-07-14,-20.179612,-48.030997
Brazil,SP,Mineiros do Tietê/SP,3529807,35064,Jaú,23,1264,177.38701,9748.57319,0.0182,MS,2021-07-14,5,0,2021-07-14,-22.4133188,-48.450554
Brazil,SP,Mira Estrela/SP,3530003,35154,Fernandópolis,12,328,386.349,10560.20605,0.03659,MS,2021-07-14,0,0,2021-07-14,-19.9806298,-50.136873
Brazil,SP,Miracatu/SP,3529906,35121,Vale do Ribeira,66,2152,335.99756,10955.55669,0.03067,MS,2021-07-14,0,1,2021-07-14,-24.2839078,-47.4535128
Brazil,SP,Mirandópolis/SP,3530102,35022,Lagos do DRS II,93,2065,313.06807,6951.45762,0.04504,MS,2021-07-14,11,1,2021-07-14,-21.1328313,-51.1029422
Brazil,SP,Mirante do Paranapanema/SP,3530201,35115,Pontal do Paranapanema,35,990,190.86051,5398.6258,0.03535,MS,2021-07-14,1,0,2021-07-14,-22.2925861,-51.907143
Brazil,SP,Mirassol/SP,3530300,35155,São José do Rio Preto,253,9040,419.54795,14990.96231,0.02799,MS,2021-07-14,39,2,2021-07-14,-20.8141411,-49.507449
Brazil,SP,Mirassolândia/SP,3530409,35155,São José do Rio Preto,14,630,284.61069,12807.4812,0.02222,MS,2021-07-14,9,0,2021-07-14,-20.6147204,-49.462817
Brazil,SP,Mococa/SP,3530508,35143,Rio Pardo,198,5382,287.03972,7802.26153,0.03679,MS,2021-07-14,0,0,2021-07-14,-21.464731,-47.002405
Brazil,SP,Mogi Guaçu/SP,3530706,35141,Baixa Mogiana,524,17526,342.40981,11452.43183,0.0299,MS,2021-07-14,119,5,2021-07-14,-22.372222,-46.9425
Brazil,SP,Mogi Mirim/SP,3530805,35141,Baixa Mogiana,318,9827,339.5622,10493.32621,0.03236,MS,2021-07-14,87,1,2021-07-14,-22.433009,-46.9581629
Brazil,SP,Mogi das Cruzes/SP,3530607,35011,Alto do Tietê,1521,29621,337.4114,6570.98173,0.05135,MS,2021-07-14,108,14,2021-07-14,-23.5234284,-46.1926671
Brazil,SP,Mombuca/SP,3530904,35103,Piracicaba,6,394,171.03763,11231.47092,0.01523,MS,2021-07-14,3,0,2021-07-14,-22.9293093,-47.5650724
Brazil,SP,Mongaguá/SP,3531100,35041,Baixada Santista,81,1531,140.50791,2655.77297,0.05291,MS,2021-07-14,0,0,2021-07-14,-24.0959454,-46.6234361
Brazil,SP,Monte Alegre do Sul/SP,3531209,35074,Circuito das Águas,8,608,98.63149,7495.9931,0.01316,MS,2021-07-14,0,0,2021-07-14,-22.681861,-46.6798783
Brazil,SP,Monte Alto/SP,3531308,35131,Horizonte Verde,164,5955,323.01268,11728.9057,0.02754,MS,2021-07-14,63,1,2021-07-14,-21.265545,-48.497066
Brazil,SP,Monte Aprazível/SP,3531407,35156,José Bonifácio,86,2881,338.94297,11354.58952,0.02985,MS,2021-07-14,10,0,2021-07-14,-20.7625702,-49.7088402
Brazil,SP,Monte Azul Paulista/SP,3531506,35052,Sul - Barretos,26,2211,137.07296,11656.47406,0.01176,MS,2021-07-14,1,0,2021-07-14,-20.90649,-48.638717
Brazil,SP,Monte Castelo/SP,3531605,35111,Alta Paulista,16,589,384.06145,14138.26212,0.02716,MS,2021-07-14,11,1,2021-07-14,-21.3006353,-51.5686963
Brazil,SP,Monte Mor/SP,3531803,35072,Região Metropolitana de Campinas,120,6158,197.51786,10135.95813,0.01949,MS,2021-07-14,38,0,2021-07-14,-22.945043,-47.312182
Brazil,SP,Monteiro Lobato/SP,3531704,35171,Alto Vale do Paraíba,9,248,191.65247,5281.09029,0.03629,MS,2021-07-14,3,1,2021-07-14,-22.9546503,-45.8383284
Brazil,SP,Monções/SP,3531001,35157,Votuporanga,5,229,220.5558,10101.45567,0.02183,MS,2021-07-14,0,0,2021-07-14,-20.850949,-50.097537
Brazil,SP,Morro Agudo/SP,3531902,35082,Alta Anhanguera,99,4486,297.40447,13476.32781,0.02207,MS,2021-07-14,8,0,2021-07-14,-20.7276692,-48.052795
Brazil,SP,Morungaba/SP,3532009,35072,Região Metropolitana de Campinas,23,986,166.89645,7154.77832,0.02333,MS,2021-07-14,14,0,2021-07-14,-22.88,-46.79167
Brazil,SP,Motuca/SP,3532058,35031,Central do DRS III,9,339,187.69552,7069.86444,0.02655,MS,2021-07-14,0,0,2021-07-14,-21.5095864,-48.1503832
Brazil,SP,Murutinga do Sul/SP,3532108,35022,Lagos do DRS II,15,372,332.88948,8255.65912,0.04032,MS,2021-07-14,3,1,2021-07-14,-20.9913722,-51.2782237
Brazil,SP,Nantes/SP,3532157,35113,Alto Capivari,6,232,188.7386,7297.89242,0.02586,MS,2021-07-14,0,0,2021-07-14,-22.6191472,-51.2382255
Brazil,SP,Narandiba/SP,3532207,35112,Alta Sorocabana,21,789,428.22186,16088.90701,0.02662,MS,2021-07-14,1,0,2021-07-14,-22.4080573,-51.5251755
Brazil,SP,Natividade da Serra/SP,3532306,35174,Vale do Paraíba/Região Serrana,7,190,105.38994,2860.58416,0.03684,MS,2021-07-14,0,0,2021-07-14,-23.3783786,-45.4438173
Brazil,SP,Nazaré Paulista/SP,3532405,35071,Bragança,44,1440,235.31929,7701.35843,0.03056,MS,2021-07-14,2,0,2021-07-14,-23.1819309,-46.3992986
Brazil,SP,Neves Paulista/SP,3532504,35155,São José do Rio Preto,39,1325,437.07273,14849.26594,0.02943,MS,2021-07-14,1,0,2021-07-14,-20.842992,-49.635767
Brazil,SP,Nhandeara/SP,3532603,35157,Votuporanga,44,1299,381.7125,11269.19407,0.03387,MS,2021-07-14,13,0,2021-07-14,-20.6942747,-50.0406162
Brazil,SP,Nipoã/SP,3532702,35156,José Bonifácio,15,480,283.12571,9060.02265,0.03125,MS,2021-07-14,1,0,2021-07-14,-20.9126469,-49.7791476
Brazil,SP,Nova Aliança/SP,3532801,35155,São José do Rio Preto,24,1077,339.55857,15237.691,0.02228,MS,2021-07-14,25,0,2021-07-14,-21.0163728,-49.4981128
Brazil,SP,Nova Campina/SP,3532827,35162,Itapeva,30,822,304.25963,8336.714,0.0365,MS,2021-07-14,5,2,2021-07-14,-24.1225305,-48.9054041
Brazil,SP,Nova Canaã Paulista/SP,3532843,35152,Santa Fé do Sul,4,275,215.98272,14848.8121,0.01455,MS,2021-07-14,0,0,2021-07-14,-20.3872473,-50.9481571
Brazil,SP,Nova Castilho/SP,3532868,35021,Central do DRS II,3,94,234.74178,7355.24257,0.03191,MS,2021-07-14,0,0,2021-07-14,-20.7638386,-50.3427479
Brazil,SP,Nova Europa/SP,3532900,35032,Centro Oeste do DRS III,29,741,255.3941,6525.75958,0.03914,MS,2021-07-14,2,0,2021-07-14,-21.7808203,-48.5661712
Brazil,SP,Nova Granada/SP,3533007,35155,São José do Rio Preto,68,2960,313.52298,13647.47107,0.02297,MS,2021-07-14,1,0,2021-07-14,-20.5345426,-49.3186951
Brazil,SP,Nova Guataporanga/SP,3533106,35111,Alta Paulista,4,210,172.04301,9032.25806,0.01905,MS,2021-07-14,1,0,2021-07-14,-21.3330061,-51.6465874
Brazil,SP,Nova Independência/SP,3533205,35022,Lagos do DRS II,6,425,148.03849,10486.05971,0.01412,MS,2021-07-14,2,1,2021-07-14,-21.1066536,-51.4910804
Brazil,SP,Nova Luzitânia/SP,3533304,35021,Central do DRS II,10,349,240.38462,8389.42308,0.02865,MS,2021-07-14,0,0,2021-07-14,-20.8558333,-50.2619444
Brazil,SP,Nova Odessa/SP,3533403,35072,Região Metropolitana de Campinas,182,6382,298.57602,10469.8471,0.02852,MS,2021-07-14,83,1,2021-07-14,-22.783186,-47.294059
Brazil,SP,Novais/SP,3533254,35151,Catanduva,12,299,201.85029,5029.4365,0.04013,MS,2021-07-14,0,0,2021-07-14,-20.9941576,-48.9188283
Brazil,SP,Novo Horizonte/SP,3533502,35151,Catanduva,192,5455,463.61134,13171.87425,0.0352,MS,2021-07-14,33,1,2021-07-14,-21.4674564,-49.2235377
Brazil,SP,Nuporanga/SP,3533601,35082,Alta Anhanguera,10,372,133.7256,4974.59214,0.02688,MS,2021-07-14,0,0,2021-07-14,-20.730877,-47.7522561
Brazil,SP,Ocauçu/SP,3533700,35093,Marília,4,371,93.21836,8646.00326,0.01078,MS,2021-07-14,0,0,2021-07-14,-22.4396255,-49.9226712
Brazil,SP,Olímpia/SP,3533908,35051,Norte - Barretos,240,9451,435.33466,17143.11627,0.02539,MS,2021-07-14,18,1,2021-07-14,-20.736634,-48.910625
Brazil,SP,Onda Verde/SP,3534005,35155,São José do Rio Preto,24,867,542.74084,19606.51289,0.02768,MS,2021-07-14,8,0,2021-07-14,-20.6071428,-49.2950997
Brazil,SP,Oriente/SP,3534104,35093,Marília,21,319,321.00275,4876.18465,0.06583,MS,2021-07-14,1,0,2021-07-14,-22.1525442,-50.0935645
Brazil,SP,Orindiúva/SP,3534203,35155,São José do Rio Preto,18,1276,250.20851,17737.00306,0.01411,MS,2021-07-14,2,0,2021-07-14,-20.1819444,-49.3508333
Brazil,SP,Orlândia/SP,3534302,35082,Alta Anhanguera,117,4371,263.75113,9853.4716,0.02677,MS,2021-07-14,10,0,2021-07-14,-20.720278,-47.886667
Brazil,SP,Osasco/SP,3534401,35014,Rota dos Bandeirantes,2353,40988,336.16975,5855.89704,0.05741,MS,2021-07-14,106,6,2021-07-14,-23.5324859,-46.7916801
Brazil,SP,Oscar Bressane/SP,3534500,35093,Marília,7,287,268.92048,11025.73953,0.02439,MS,2021-07-14,0,0,2021-07-14,-22.314874,-50.281118
Brazil,SP,Osvaldo Cruz/SP,3534609,35091,Adamantina,116,4206,351.51515,12745.45455,0.02758,MS,2021-07-14,17,1,2021-07-14,-21.7962773,-50.879119
Brazil,SP,Ourinhos/SP,3534708,35094,Ourinhos,347,12910,303.449,11289.70197,0.02688,MS,2021-07-14,36,0,2021-07-14,-22.9777918,-49.868204
Brazil,SP,Ouro Verde/SP,3534807,35111,Alta Paulista,25,841,290.0232,9756.38051,0.02973,MS,2021-07-14,37,1,2021-07-14,-21.4892638,-51.7025981
Brazil,SP,Ouroeste/SP,3534757,35154,Fernandópolis,24,1231,227.72559,11680.42509,0.0195,MS,2021-07-14,42,0,2021-07-14,-20.0013584,-50.3736414
Brazil,SP,Pacaembu/SP,3534906,35091,Adamantina,30,1215,210.33443,8518.54449,0.02469,MS,2021-07-14,1,0,2021-07-14,-21.566243,-51.2633114
Brazil,SP,Palestina/SP,3535002,35155,São José do Rio Preto,33,633,251.46689,4823.59217,0.05213,MS,2021-07-14,1,0,2021-07-14,-20.389344,-49.4320384
Brazil,SP,Palmares Paulista/SP,3535101,35151,Catanduva,41,1413,304.01898,10477.53226,0.02902,MS,2021-07-14,2,0,2021-07-14,-21.085369,-48.803656
Brazil,SP,Palmeira d'Oeste/SP,3535200,35153,Jales,13,709,140.89086,7683.97095,0.01834,MS,2021-07-14,8,0,2021-07-14,-20.4168187,-50.762159
Brazil,SP,Palmital/SP,3535309,35092,Assis,67,2581,300.82615,11588.54167,0.02596,MS,2021-07-14,0,0,2021-07-14,-22.786384,-50.2198965
Brazil,SP,Panorama/SP,3535408,35111,Alta Paulista,45,1376,283.69689,8674.82033,0.0327,MS,2021-07-14,22,0,2021-07-14,-21.459988449999997,-51.84627958409091
Brazil,SP,Paraguaçu Paulista/SP,3535507,35092,Assis,149,4671,324.30079,10166.50343,0.0319,MS,2021-07-14,11,0,2021-07-14,-22.4203497,-50.5792099
Brazil,SP,Paraibuna/SP,3535606,35171,Alto Vale do Paraíba,43,1196,235.44872,6548.75979,0.03595,MS,2021-07-14,2,0,2021-07-14,-23.3864203,-45.6626797
Brazil,SP,Paranapanema/SP,3535804,35061,Vale do Jurumirim,67,1927,328.51189,9448.39421,0.03477,MS,2021-07-14,15,2,2021-07-14,-23.390161,-48.720868
Brazil,SP,Paranapuã/SP,3535903,35153,Jales,21,421,512.82051,10280.83028,0.04988,MS,2021-07-14,5,0,2021-07-14,-20.1033995,-50.5858761
Brazil,SP,Parapuã/SP,3536000,35095,Tupã,35,1348,319.6639,12311.62663,0.02596,MS,2021-07-14,41,1,2021-07-14,-21.781309,-50.7922396
Brazil,SP,Paraíso/SP,3535705,35151,Catanduva,22,487,338.66995,7496.92118,0.04517,MS,2021-07-14,0,0,2021-07-14,-21.015911,-48.776105
Brazil,SP,Pardinho/SP,3536109,35063,Polo Cuesta,15,742,230.48556,11401.35218,0.02022,MS,2021-07-14,0,0,2021-07-14,-23.0806795,-48.3768158
Brazil,SP,Pariquera-Açu/SP,3536208,35121,Vale do Ribeira,57,2235,289.00269,11331.94747,0.0255,MS,2021-07-14,1,0,2021-07-14,-24.7146891,-47.8802361
Brazil,SP,Parisi/SP,3536257,35157,Votuporanga,16,420,737.66713,19363.7621,0.0381,MS,2021-07-14,1,0,2021-07-14,-20.3039424,-50.0135808
Brazil,SP,Patrocínio Paulista/SP,3536307,35081,Três Colinas,30,971,202.60688,6557.70919,0.0309,MS,2021-07-14,3,0,2021-07-14,-20.6383609,-47.2801241
Brazil,SP,Paulicéia/SP,3536406,35111,Alta Paulista,15,724,201.23424,9712.90582,0.02072,MS,2021-07-14,45,0,2021-07-14,-21.3143975,-51.8316259
Brazil,SP,Paulistânia/SP,3536570,35062,Bauru,5,149,272.62814,8124.31843,0.03356,MS,2021-07-14,1,0,2021-07-14,-22.5769873,-49.4028157
Brazil,SP,Paulo de Faria/SP,3536604,35155,São José do Rio Preto,24,620,267.88704,6920.41522,0.03871,MS,2021-07-14,4,0,2021-07-14,-20.029593,-49.3998592
Brazil,SP,Paulínia/SP,3536505,35072,Região Metropolitana de Campinas,265,14540,236.60081,12981.79513,0.01823,MS,2021-07-14,151,1,2021-07-14,-22.7630391,-47.1532213
Brazil,SP,Pederneiras/SP,3536703,35062,Bauru,76,4115,161.32114,8734.69041,0.01847,MS,2021-07-14,28,0,2021-07-14,-22.351086,-48.778113
Brazil,SP,Pedra Bela/SP,3536802,35071,Bragança,4,183,65.46645,2995.09002,0.02186,MS,2021-07-14,1,0,2021-07-14,-22.7950193,-46.4431811
Brazil,SP,Pedranópolis/SP,3536901,35154,Fernandópolis,5,235,201.53164,9471.9871,0.02128,MS,2021-07-14,0,0,2021-07-14,-20.249177,-50.1102463
Brazil,SP,Pedregulho/SP,3537008,35081,Três Colinas,16,279,95.17578,1659.62762,0.05735,MS,2021-07-14,0,0,2021-07-14,-20.25071,-47.4808786
Brazil,SP,Pedreira/SP,3537107,35072,Região Metropolitana de Campinas,51,3657,105.23492,7545.9629,0.01395,MS,2021-07-14,11,0,2021-07-14,-22.741347,-46.894846
Brazil,SP,Pedrinhas Paulista/SP,3537156,35092,Assis,5,403,161.23831,12995.8078,0.01241,MS,2021-07-14,0,0,2021-07-14,-22.815725,-50.792359
Brazil,SP,Pedro de Toledo/SP,3537206,35121,Vale do Ribeira,15,422,131.33701,3694.9479,0.03555,MS,2021-07-14,4,0,2021-07-14,-24.2769071,-47.23393
Brazil,SP,Penápolis/SP,3537305,35023,Consórcios do DRS II,227,6571,356.03934,10306.31931,0.03455,MS,2021-07-14,29,0,2021-07-14,-21.4192406,-50.0765588
Brazil,SP,Pereira Barreto/SP,3537404,35022,Lagos do DRS II,89,2350,346.6137,9152.15952,0.03787,MS,2021-07-14,7,1,2021-07-14,-20.6378509,-51.1052172
Brazil,SP,Pereiras/SP,3537503,35063,Polo Cuesta,21,1100,239.3708,12538.47031,0.01909,MS,2021-07-14,3,0,2021-07-14,-23.0743096,-47.9746014
Brazil,SP,Peruíbe/SP,3537602,35041,Baixada Santista,210,6452,304.34342,9350.58912,0.03255,MS,2021-07-14,39,4,2021-07-14,-24.3218105,-46.9977452
Brazil,SP,Piacatu/SP,3537701,35023,Consórcios do DRS II,9,706,149.05598,11692.61345,0.01275,MS,2021-07-14,1,0,2021-07-14,-21.5901744,-50.5972241
Brazil,SP,Piedade/SP,3537800,35163,Sorocaba,132,5291,237.65799,9526.12437,0.02495,MS,2021-07-14,19,1,2021-07-14,-23.7074096,-47.4252319
Brazil,SP,Pilar do Sul/SP,3537909,35163,Sorocaba,76,2879,258.48582,9791.85089,0.0264,MS,2021-07-14,11,0,2021-07-14,-23.8121684,-47.7201865
Brazil,SP,Pindamonhangaba/SP,3538006,35174,Vale do Paraíba/Região Serrana,272,12518,159.87586,7357.81628,0.02173,MS,2021-07-14,120,1,2021-07-14,-22.9340165,-45.462938
Brazil,SP,Pindorama/SP,3538105,35151,Catanduva,53,1603,307.85316,9311.10595,0.03306,MS,2021-07-14,30,0,2021-07-14,-21.1853,-48.90861
Brazil,SP,Pinhalzinho/SP,3538204,35071,Bragança,5,879,32.49285,5712.24331,0.00569,MS,2021-07-14,10,0,2021-07-14,-22.7824349,-46.5901718
Brazil,SP,Piquerobi/SP,3538303,35114,Extremo Oeste Paulista,4,233,108.13733,6298.99973,0.01717,MS,2021-07-14,0,0,2021-07-14,-21.8856652,-51.7296404
Brazil,SP,Piquete/SP,3538501,35172,Circuito da Fé e Vale Histórico,14,332,103.13076,2445.67219,0.04217,MS,2021-07-14,3,0,2021-07-14,-22.6138451,-45.1777096
Brazil,SP,Piracaia/SP,3538600,35071,Bragança,39,3220,142.01442,11725.29313,0.01211,MS,2021-07-14,24,0,2021-07-14,-23.052545,-46.359374
Brazil,SP,Piracicaba/SP,3538709,35103,Piracicaba,1219,58349,299.32327,14327.49256,0.02089,MS,2021-07-14,256,1,2021-07-14,-22.72528,-47.64917
Brazil,SP,Piraju/SP,3538808,35061,Vale do Jurumirim,68,1860,227.66079,6227.19207,0.03656,MS,2021-07-14,7,1,2021-07-14,-23.1897822,-49.3840493
Brazil,SP,Pirajuí/SP,3538907,35062,Bauru,51,2184,198.29698,8491.77651,0.02335,MS,2021-07-14,5,1,2021-07-14,-21.9957877,-49.4549675
Brazil,SP,Pirangi/SP,3539004,35151,Catanduva,62,1621,540.49342,14131.28759,0.03825,MS,2021-07-14,5,0,2021-07-14,-21.0984037,-48.6740537
Brazil,SP,Pirapora do Bom Jesus/SP,3539103,35014,Rota dos Bandeirantes,16,1438,83.42893,7498.17499,0.01113,MS,2021-07-14,2,0,2021-07-14,-23.3972146,-47.0025661
Brazil,SP,Pirapozinho/SP,3539202,35112,Alta Sorocabana,66,2693,237.80356,9703.10586,0.02451,MS,2021-07-14,13,0,2021-07-14,-22.2738742,-51.4998867
Brazil,SP,Pirassununga/SP,3539301,35101,Araras,228,8459,296.57765,11003.29097,0.02695,MS,2021-07-14,21,1,2021-07-14,-21.9980468,-47.4280861
Brazil,SP,Piratininga/SP,3539400,35062,Bauru,31,903,225.20886,6560.11624,0.03433,MS,2021-07-14,10,0,2021-07-14,-22.4136363,-49.1351479
Brazil,SP,Pitangueiras/SP,3539509,35131,Horizonte Verde,148,4868,369.26148,12145.70858,0.0304,MS,2021-07-14,20,0,2021-07-14,-21.013203,-48.220951
Brazil,SP,Planalto/SP,3539608,35156,José Bonifácio,9,580,169.68326,10935.14329,0.01552,MS,2021-07-14,6,0,2021-07-14,-21.0342886,-49.9286556
Brazil,SP,Platina/SP,3539707,35092,Assis,11,331,307.43432,9250.9782,0.03323,MS,2021-07-14,0,0,2021-07-14,-22.6328334,-50.2049642
Brazil,SP,Poloni/SP,3539905,35156,José Bonifácio,17,785,278.09586,12841.48536,0.02166,MS,2021-07-14,2,0,2021-07-14,-20.7836955,-49.8149752
Brazil,SP,Pompéia/SP,3540002,35093,Marília,27,905,121.77521,4081.7247,0.02983,MS,2021-07-14,0,0,2021-07-14,-22.1088293,-50.1720753
Brazil,SP,Pongaí/SP,3540101,35065,Lins,9,341,264.70588,10029.41176,0.02639,MS,2021-07-14,0,0,2021-07-14,-21.7379814,-49.3584449
Brazil,SP,Pontal/SP,3540200,35131,Horizonte Verde,154,4916,302.83961,9667.26972,0.03133,MS,2021-07-14,17,0,2021-07-14,-21.0239714,-48.0393457
Brazil,SP,Pontalinda/SP,3540259,35153,Jales,12,187,256.73941,4000.8558,0.06417,MS,2021-07-14,0,0,2021-07-14,-20.44071,-50.5235329
Brazil,SP,Pontes Gestal/SP,3540309,35157,Votuporanga,8,363,310.43849,14086.14668,0.02204,MS,2021-07-14,0,0,2021-07-14,-20.1833464,-49.7031406
Brazil,SP,Populina/SP,3540408,35154,Fernandópolis,5,255,120.42389,6141.6185,0.01961,MS,2021-07-14,7,0,2021-07-14,-19.9427771,-50.5372875
Brazil,SP,Porangaba/SP,3540507,35063,Polo Cuesta,18,844,178.80203,8383.82835,0.02133,MS,2021-07-14,2,0,2021-07-14,-23.17615,-48.119464
Brazil,SP,Porto Feliz/SP,3540606,35163,Sorocaba,124,8021,232.20104,15020.0367,0.01546,MS,2021-07-14,26,2,2021-07-14,-23.2137274,-47.5190176
Brazil,SP,Porto Ferreira/SP,3540705,35034,Coração do DRS III,148,6629,261.92836,11731.91278,0.02233,MS,2021-07-14,159,1,2021-07-14,-21.8529134,-47.4794943
Brazil,SP,Potim/SP,3540754,35172,Circuito da Fé e Vale Histórico,37,1809,147.23438,7198.56745,0.02045,MS,2021-07-14,11,0,2021-07-14,-22.8377227,-45.2565239
Brazil,SP,Potirendaba/SP,3540804,35155,São José do Rio Preto,67,2847,382.50742,16253.71089,0.02353,MS,2021-07-14,25,0,2021-07-14,-21.0457369,-49.3767154
Brazil,SP,Poá/SP,3539806,35011,Alto do Tietê,352,8001,297.42541,6760.5134,0.04399,MS,2021-07-14,34,3,2021-07-14,-23.5249082,-46.3445663
Brazil,SP,Pracinha/SP,3540853,35091,Adamantina,1,179,23.74169,4249.76258,0.00559,MS,2021-07-14,0,0,2021-07-14,-21.8537103,-51.0862052
Brazil,SP,Pradópolis/SP,3540903,35131,Horizonte Verde,36,1787,164.58648,8169.88982,0.02015,MS,2021-07-14,5,0,2021-07-14,-21.3597815,-48.0746603
Brazil,SP,Praia Grande/SP,3541000,35041,Baixada Santista,669,20345,202.20949,6149.40531,0.03288,MS,2021-07-14,107,0,2021-07-14,-24.005833,-46.402778
Brazil,SP,Pratânia/SP,3541059,35063,Polo Cuesta,11,824,206.88358,15497.46097,0.01335,MS,2021-07-14,6,0,2021-07-14,-22.809027,-48.6656779
Brazil,SP,Presidente Alves/SP,3541109,35062,Bauru,7,271,171.56863,6642.15686,0.02583,MS,2021-07-14,5,0,2021-07-14,-22.09991,-49.438133
Brazil,SP,Presidente Bernardes/SP,3541208,35112,Alta Sorocabana,34,1246,261.07656,9567.68794,0.02729,MS,2021-07-14,0,0,2021-07-14,-22.0064236,-51.5543885
Brazil,SP,Presidente Epitácio/SP,3541307,35114,Extremo Oeste Paulista,108,2940,243.30352,6623.26252,0.03673,MS,2021-07-14,19,2,2021-07-14,-21.765074,-52.11114
Brazil,SP,Presidente Prudente/SP,3541406,35112,Alta Sorocabana,809,28220,351.17267,12249.80575,0.02867,MS,2021-07-14,121,2,2021-07-14,-22.1225167,-51.3882528
Brazil,SP,Presidente Venceslau/SP,3541505,35114,Extremo Oeste Paulista,101,3141,255.16004,7935.22472,0.03216,MS,2021-07-14,35,-1,2021-07-14,-21.877116,-51.8451047
Brazil,SP,Promissão/SP,3541604,35065,Lins,85,5270,208.19046,12907.80837,0.01613,MS,2021-07-14,33,3,2021-07-14,-21.5404913,-49.8574709
Brazil,SP,Quadra/SP,3541653,35161,Itapetininga,7,211,181.62948,5474.83134,0.03318,MS,2021-07-14,3,0,2021-07-14,-23.299332,-48.054657
Brazil,SP,Quatá/SP,3541703,35113,Alto Capivari,27,1239,190.00704,8719.21182,0.02179,MS,2021-07-14,30,0,2021-07-14,-22.2470977,-50.7003624
Brazil,SP,Queiroz/SP,3541802,35095,Tupã,3,375,86.7052,10838.15029,0.008,MS,2021-07-14,5,0,2021-07-14,-21.7991405,-50.2392786
Brazil,SP,Queluz/SP,3541901,35172,Circuito da Fé e Vale Histórico,7,963,51.44789,7077.75981,0.00727,MS,2021-07-14,4,0,2021-07-14,-22.5371881,-44.7752585
Brazil,SP,Quintana/SP,3542008,35093,Marília,20,531,299.04306,7939.5933,0.03766,MS,2021-07-14,2,0,2021-07-14,-22.0705513,-50.308652
Brazil,SP,Rafard/SP,3542107,35103,Piracicaba,7,955,76.91462,10493.35238,0.00733,MS,2021-07-14,3,0,2021-07-14,-23.0152874,-47.5275571
Brazil,SP,Rancharia/SP,3542206,35113,Alto Capivari,88,3901,296.03714,13123.19182,0.02256,MS,2021-07-14,7,0,2021-07-14,-22.2294981,-50.8922333
