ano,codmun6,uf,codmun7,município,espvida,fectot,mort1,mort5,razdep,sobre40,sobre60,t_env,e_anosestudo,t_analf11a14,t_analf15a17,t_analf15m,t_analf18a24,t_analf18m,t_analf25a29,t_analf25m,t_atraso_0_basico,t_atraso_0_fund,t_atraso_0_med,t_atraso_1_basico,t_atraso_1_fund,t_atraso_1_med,t_atraso_2_basico,t_atraso_2_fund,t_atraso_2_med,t_fbbas,t_fbfund,t_fbmed,t_fbpre,t_fbsuper,t_flbas,t_flfund,t_flmed,t_flpre,t_flsuper,t_freq0a3,t_freq11a14,t_freq15a17,t_freq18a24,t_freq25a29,t_freq4a5,t_freq4a6,t_freq5a6,t_freq6,t_freq6a14,t_freq6a17,t_freqfund1517,t_freqfund1824,t_freqfund45,t_freqmed1824,t_freqmed614,t_freqsuper1517,t_fund11a13,t_fund12a14,t_fund15a17,t_fund16a18,t_fund18a24,t_fund18m,t_fund25m,t_med18a20,t_med18a24,t_med18m,t_med19a21,t_med25m,t_super25m,corte1,corte2,corte3,corte4,corte9,gini,pind,pindcri,pmpob,pmpobcri,ppob,ppobcri,pren10ricos,pren20,pren20ricos,pren40,pren60,pren80,prentrab,r1040,r2040,rdpc,rdpc1,rdpc10,rdpc2,rdpc3,rdpc4,rdpc5,rdpct,rind,rmpob,rpob,theil,cpr,emp,p_agro,p_com,p_constr,p_extr,p_formal,p_fund,p_med,p_serv,p_siup,p_super,p_transf,ren0,ren1,ren2,ren3,ren5,renocup,t_ativ,t_ativ1014,t_ativ1517,t_ativ1824,t_ativ18m,t_ativ2529,t_des,t_des1014,t_des1517,t_des1824,t_des18m,t_des2529,theiltrab,trabcc,trabpub,trabsc,t_agua,t_banagua,t_dens,t_lixo,t_luz,agua_esgoto,parede,t_crifundin_todos,t_fora4a5,t_fora6a14,t_fundin_todos,t_fundin_todos_mmeio,t_fundin18minf,t_m10a14cf,t_m15a17cf,t_mulchefefif014,t_nestuda_ntrab_mmeio,t_ocupdesloc_1,t_rmaxidoso,t_sluz,homem0a4,homem10a14,homem15a19,homem20a24,homem25a29,homem30a34,homem35a39,homem40a44,homem45a49,homem50a54,homem55a59,homem5a9,homem60a64,homem65a69,homem70a74,homem75a79,homemtot,homens80,mulh0a4,mulh10a14,mulh15a19,mulh20a24,mulh25a29,mulh30a34,mulh35a39,mulh40a44,mulh45a49,mulh50a54,mulh55a59,mulh5a9,mulh60a64,mulh65a69,mulh70a74,mulh75a79,mulher80,mulhertot,pea,pea1014,pea1517,pea18m,peso1,peso1114,peso1113,peso1214,peso13,peso15,peso1517,peso1524,peso1618,peso18,peso1820,peso1824,peso1921,peso25,peso4,peso5,peso6,peso610,peso617,peso65,pesom1014,pesom1517,pesom15m,pesom25m,pesorur,pesotot,pesourb,pia,pia1014,pia1517,pia18m,pop,popt,i_escolaridade,i_freq_prop,idhm,idhm_e,idhm_l,idhm_r,lat,lon
2010,330045,33,3300456,BELFORD ROXO,73.5,2.08,16.54,18.61,45.09,92.58,80.94,6.18,8.88,2.26,1.51,4.97,1.26,5.25,1.53,6.07,51.95,56.51,63.84,23.12,23.71,26.9,24.93,19.78,9.26,107.56,120.15,70.88,67.81,12.89,86.85,91.02,34.25,50.06,5.34,21.71,95.89,85.71,30.94,13.98,78.63,84.15,89.67,94.16,96.16,93.49,35.58,5.69,22.43,10.08,1.67,0.62,80.03,82.72,47.96,58.44,72.43,54.9,51.28,32.06,39.49,31.33,39.39,29.64,3.42,190.8,300.0,455.0,671.43,921.11,0.42,3.31,5.16,11.55,19.2,33.24,49.74,31.84,4.97,47.41,14.99,30.29,52.59,77.6,8.5,6.36,491.51,122.07,1565.19,246.29,375.98,548.01,1171.09,492.92,32.7,89.67,164.06,0.33,18.89,0.48,0.28,19.0,10.4,0.28,61.92,62.06,38.37,51.98,1.02,4.65,9.59,1.5,13.62,76.83,91.02,97.27,884.81,53.93,4.48,19.41,62.32,63.71,74.68,10.72,30.68,32.29,21.42,9.99,12.08,0.21,54.42,3.59,21.49,94.35,88.53,43.96,88.07,99.89,2.98,0.28,24.9,21.37,3.84,23.13,10.54,34.1,0.43,6.48,19.47,12.83,5.97,1.64,0.11,16630,23628,21517,19228,18956,18608,17198,16396,14335,12364,9522,19163,7167,4946,3404,2037,226757,1658,16458,22612,21441,19776,20205,20339,18677,17894,16147,13996,11186,18387,8514,6118,4705,2986,3134,242575,214903,2073,5089,207741,6451,36705,27389,27481,19772,352454,26625,81962,25557,325829,24457,55337,24247,270492,6865,7164,7304,39921,94820,28988,22612,13326,185118,143901,0,469332,469332,398520,46240,26220,326060,468774,467432,0.549,0.624,0.684,0.598,0.808,0.662,-22.7667284,-43.4033603
2010,330100,33,3301009,CAMPOS DOS GOYTACAZES,74.82,2.12,14.72,16.56,45.51,92.47,82.08,8.11,8.5,2.85,1.86,6.85,2.17,7.21,2.76,8.21,48.29,51.63,65.12,23.49,23.99,27.55,28.22,24.38,7.34,104.81,119.81,62.56,77.49,26.66,89.67,94.18,37.94,57.85,13.45,40.57,96.77,85.75,32.76,12.8,90.44,92.68,95.78,97.31,97.34,94.3,35.42,3.99,23.08,7.12,1.28,0.91,77.3,82.83,49.24,62.27,72.74,55.5,52.07,39.31,46.85,38.29,45.87,36.59,10.38,172.4,300.0,498.33,836.67,1436.67,0.55,3.67,6.82,13.49,24.02,35.04,51.73,44.63,3.32,60.51,10.27,21.5,39.49,76.18,17.38,11.8,682.59,113.39,3046.37,237.13,383.26,614.14,2067.89,685.8,34.34,90.06,160.07,0.55,21.09,1.47,4.77,16.18,10.46,2.2,64.66,63.62,46.67,49.74,1.1,13.62,8.29,1.78,15.37,70.49,82.26,90.7,1247.58,52.79,3.14,17.39,60.31,61.38,74.4,10.78,27.52,34.67,22.05,10.19,11.63,0.43,51.6,5.82,18.48,97.44,91.54,30.58,98.65,99.81,5.23,0.19,29.76,9.56,2.66,25.24,14.38,33.87,0.36,7.01,18.34,13.36,1.32,2.8,0.19,16224,20268,20150,19518,19396,17948,15399,15503,14627,12830,9879,17923,7710,5716,4500,2809,223259,2859,15774,20038,19825,19743,20321,19255,16874,16832,16743,14664,11895,17061,9558,7246,5758,4098,4787,240472,209553,1266,4199,204089,6267,32059,24006,23917,18975,355379,24369,79042,23645,331010,23437,54673,23506,276337,6671,6880,6725,36170,84736,37610,19993,12051,187002,147543,45006,463731,418725,396966,40306,24146,332514,460592,458440,0.555,0.654,0.716,0.619,0.83,0.715,-21.7558619,-41.3326895
2010,330510,33,3305109,SÃO JOÃO DE MERITI,74.87,1.89,14.56,16.38,43.4,92.49,82.12,7.47,9.22,1.9,1.24,3.38,0.96,3.54,1.01,4.02,55.41,59.75,66.56,22.97,23.62,23.06,21.63,16.63,10.38,104.69,115.84,73.18,67.79,20.92,88.17,92.17,40.58,51.79,9.24,17.46,96.68,86.14,28.35,12.57,78.25,83.02,87.78,92.75,96.58,93.85,32.01,2.92,23.24,8.36,1.52,0.61,84.12,86.36,52.59,64.54,79.75,61.42,57.97,40.87,50.45,38.7,50.41,36.49,5.25,231.17,355.0,510.0,800.0,1125.0,0.43,2.01,4.12,7.91,15.24,25.79,41.51,33.3,5.0,48.67,14.78,29.72,51.33,74.94,9.01,6.71,597.57,149.53,1990.19,292.19,446.26,645.75,1480.98,597.72,39.98,94.11,171.6,0.34,20.03,0.93,0.18,20.42,8.02,0.31,65.55,69.01,46.14,52.92,0.76,6.59,11.09,0.9,11.49,72.66,87.66,95.37,996.41,55.83,3.79,18.35,65.72,65.0,78.08,9.82,33.88,34.69,19.49,9.13,10.76,0.23,55.81,4.72,17.81,97.73,95.46,41.01,97.82,99.94,0.44,0.29,21.43,21.75,3.42,19.08,7.62,29.17,0.45,5.6,15.45,10.11,3.51,2.08,0.06,15056,20563,19353,18479,18442,17752,16254,15490,14743,12924,10353,17435,7831,5246,3848,2396,218104,1939,14824,20218,19220,19263,19711,19678,17952,17610,16660,15538,12631,16467,9965,7009,5664,3946,4213,240569,220440,1546,4411,214483,5887,32337,24257,24398,17785,354110,23909,76315,23015,330201,22417,52406,22684,277795,6208,6663,6423,35683,84262,34261,20218,11946,189060,150577,0,458673,458673,394810,40781,24043,329985,458238,458123,0.614,0.663,0.719,0.646,0.831,0.693,-22.8043744,-43.3724125
2010,520140,52,5201405,APARECIDA DE GOIÂNIA,75.01,1.85,13.2,15.55,42.35,93.61,83.35,3.84,9.31,1.88,1.03,5.3,1.03,5.65,1.57,6.82,62.59,66.46,71.19,19.61,18.74,20.25,17.8,14.8,8.56,98.28,108.9,67.19,44.83,26.15,84.36,89.69,38.8,35.53,12.77,11.48,97.02,83.86,30.51,14.16,50.69,61.69,72.22,81.76,95.31,92.39,24.71,2.69,11.19,6.28,1.8,1.44,86.69,86.64,60.37,70.71,76.35,57.0,52.07,39.01,45.45,36.23,44.73,33.88,7.3,254.17,382.0,541.0,832.5,1225.5,0.47,0.99,1.62,5.22,9.74,21.21,33.26,38.54,5.0,53.09,14.11,27.6,46.91,84.03,10.92,7.47,689.3,172.31,2656.74,314.1,464.7,665.65,1817.77,689.8,34.0,98.72,181.07,0.39,19.89,1.24,1.44,17.22,12.01,0.08,62.87,62.21,40.74,45.25,1.15,7.94,13.84,1.46,10.21,70.68,85.43,94.19,1121.67,65.72,8.16,39.4,76.49,75.62,81.78,6.4,21.01,24.09,9.96,5.44,6.74,0.31,53.52,4.78,19.4,98.43,86.19,24.23,99.65,99.94,10.19,0.11,24.3,49.31,4.69,21.34,7.5,28.86,0.62,5.46,15.52,6.17,2.08,0.93,0.06,18810,21244,21412,23179,23531,21719,18237,15570,12310,9553,6926,19602,4718,3243,2271,1293,224798,1180,18556,20896,21364,22676,23508,22130,18902,16446,13811,10802,7921,18928,5395,3703,2726,1618,1477,230859,249521,3439,9937,236145,7465,33670,25183,25306,22306,337594,25462,88624,25606,312132,26123,63162,26490,248970,7594,7790,7539,39206,89953,17509,20895,12771,172466,128428,464,455657,455193,379649,42140,25221,312288,452269,451938,0.57,0.646,0.718,0.62,0.834,0.716,-16.8226769,-49.2452546
2010,430510,43,4305108,CAXIAS DO SUL,76.58,1.51,11.19,12.62,37.35,95.19,86.11,7.07,10.05,1.04,0.8,2.34,0.56,2.44,0.56,2.81,69.86,73.18,73.41,17.83,17.24,20.08,12.31,9.58,6.51,97.02,107.84,67.38,40.24,56.73,85.85,91.8,47.62,32.06,26.15,20.01,97.27,81.41,36.31,20.95,43.36,56.6,66.2,83.42,96.32,92.33,16.65,1.76,4.48,3.32,1.93,3.39,90.28,91.12,69.68,77.15,85.19,66.77,63.09,51.69,58.28,46.95,58.0,44.68,13.51,436.67,675.0,999.67,1518.67,2300.0,0.48,0.36,0.81,1.72,3.85,7.08,14.72,39.1,4.65,53.96,13.53,26.64,46.04,76.48,11.56,7.97,1253.93,291.58,4902.64,556.95,821.84,1216.13,3382.98,1254.09,28.08,97.04,180.25,0.42,18.89,3.23,3.84,14.32,5.69,0.04,81.67,74.37,53.9,36.87,1.01,14.07,31.71,1.33,7.82,49.24,70.56,86.5,1691.78,67.44,5.05,40.47,82.62,75.25,89.06,4.36,23.62,17.67,6.78,3.8,4.87,0.35,66.07,2.77,7.91,98.34,97.84,10.29,99.62,99.97,0.19,1.57,18.25,56.64,3.68,15.74,2.86,20.35,0.38,5.37,12.52,2.35,0.11,0.41,0.03,13839,16355,17341,20333,22297,19138,16586,15282,15071,13226,10106,14155,7329,4816,3482,2249,213612,2007,13315,16109,17100,19930,21290,18603,16459,16073,16226,14462,11583,13754,8644,6041,4742,3507,4114,221952,256860,1639,8085,247136,5426,25957,19347,19402,15976,346796,19818,74458,20074,326978,22135,54640,23014,272338,5654,5471,5564,28740,67934,30796,16055,9816,178166,141256,16158,435564,419406,380849,32464,19976,328409,433304,433247,0.668,0.695,0.782,0.686,0.86,0.812,-29.1684796,-51.1793861
2010,110020,11,1100205,PORTO VELHO,74.14,2.13,15.52,16.6,42.97,96.42,88.56,3.52,8.99,1.85,1.28,5.1,1.2,5.43,1.66,6.62,56.08,60.78,66.98,21.49,21.56,23.51,22.43,17.66,9.51,96.9,111.14,57.31,51.7,33.41,84.89,90.61,34.79,43.16,15.84,15.32,94.64,82.02,31.45,14.29,67.26,73.94,81.06,87.43,94.52,91.21,30.64,2.82,18.14,4.67,1.28,1.48,84.84,86.44,50.79,62.39,73.42,61.88,58.7,42.07,49.2,44.44,48.87,43.12,12.21,250.0,418.5,649.6,1120.0,1812.5,0.56,2.64,4.3,7.95,13.61,21.78,34.31,45.08,3.29,60.3,10.35,21.64,39.7,86.56,17.42,11.65,929.19,152.66,4188.64,328.17,524.4,839.3,2800.4,936.28,24.03,81.92,160.08,0.56,21.6,1.2,6.27,15.38,12.82,0.54,65.48,66.77,49.95,49.35,1.84,13.47,4.99,2.46,10.77,58.62,74.74,86.65,1655.47,60.49,7.7,27.94,64.17,70.84,74.28,6.23,16.37,19.76,10.94,5.61,6.39,0.47,50.22,11.07,14.04,92.87,72.14,36.73,95.67,98.2,17.76,3.41,23.82,32.74,5.48,19.05,7.93,26.48,1.05,8.04,17.06,6.99,0.76,0.75,1.8,18021,21065,21134,24129,22820,19772,15925,14573,12716,10009,6953,18649,4628,2978,1853,1165,217618,1228,17339,20473,20855,22526,21371,19143,16248,14397,12113,9413,6588,18142,4411,2877,2127,1417,1469,210909,215855,3175,7076,205604,6860,32850,24383,24813,21460,314653,25250,88605,25001,289403,25816,63355,26638,226048,7011,7389,7151,38049,87846,15099,20462,12641,154878,111516,37794,428527,390733,356826,41256,25331,290239,422555,419354,0.619,0.647,0.736,0.638,0.819,0.764,-8.7494525,-63.8735438
2010,420540,42,4205407,FLORIANÓPOLIS,77.35,1.23,10.81,12.14,34.08,95.43,86.89,7.5,10.79,1.03,0.88,2.07,0.53,2.14,0.52,2.47,73.76,77.7,76.12,14.57,13.4,17.85,11.67,8.9,6.03,96.47,103.5,78.28,62.82,73.12,88.74,92.34,52.95,51.9,35.23,47.54,98.09,84.89,44.03,22.72,87.32,89.97,93.06,95.78,98.37,94.61,17.6,0.87,10.46,4.08,3.43,3.35,93.09,91.81,70.6,81.33,90.18,80.03,77.97,63.42,71.08,66.21,70.28,65.21,31.47,475.0,770.0,1265.0,2500.0,4000.0,0.54,0.27,0.55,1.35,3.26,6.42,13.86,40.96,3.46,58.67,10.28,21.35,41.33,71.4,15.94,11.56,1798.12,310.73,7364.98,613.63,994.69,1796.78,5342.25,1798.26,42.92,98.32,184.37,0.53,19.9,4.15,1.25,16.1,6.57,0.1,75.24,83.8,70.3,66.68,1.69,31.3,4.56,1.45,7.7,45.84,61.92,76.05,2351.08,64.67,3.68,28.9,71.18,72.0,87.94,5.31,23.83,30.25,11.39,4.67,5.33,0.5,53.47,10.61,10.72,96.35,99.29,11.59,99.84,99.96,0.08,1.45,12.2,12.68,1.63,9.0,2.0,12.5,0.16,4.94,8.53,2.6,0.32,0.38,0.04,11669,14486,16228,20849,21987,18880,15932,14250,14054,12204,9944,12035,7639,4930,3573,2235,203047,2152,11169,14107,16345,20367,21869,19295,16635,15825,16408,14321,12019,11939,9019,6124,4627,3492,4632,218193,241855,1046,5330,235479,4595,22712,16817,17226,13472,344576,18216,73562,18932,326360,22020,55346,23214,271014,4664,4576,4560,25052,59721,31592,14053,9150,180339,143741,15954,421240,405286,373988,28471,18445,327072,417579,417546,0.8,0.8,0.847,0.8,0.873,0.87,-27.5973002,-48.5496098
2010,354850,35,3548500,SANTOS,76.13,1.25,13.7,15.36,44.51,95.14,85.23,14.05,10.84,1.04,0.72,2.22,0.65,2.29,0.83,2.53,76.88,79.21,81.58,14.54,14.0,14.89,8.57,6.8,3.54,102.4,106.32,91.44,95.58,52.52,91.03,93.3,62.78,71.02,26.5,48.38,97.94,87.35,37.63,16.04,94.03,95.6,97.23,98.78,98.22,95.36,14.06,1.48,12.39,4.86,2.81,2.77,92.89,92.73,77.99,83.54,89.68,75.78,73.76,64.5,71.35,61.08,71.15,59.58,27.82,442.86,748.0,1200.0,2125.0,3336.67,0.55,0.6,1.55,2.39,6.13,8.08,18.12,44.17,3.31,59.69,10.19,21.45,40.31,64.24,17.33,11.72,1693.65,280.05,7481.44,583.28,953.44,1596.37,5060.09,1693.77,37.1,93.33,173.85,0.56,20.27,4.52,0.42,16.27,4.32,0.63,74.95,83.43,70.18,65.49,0.69,32.7,6.83,0.76,7.4,44.68,61.08,76.87,2233.86,58.26,3.04,27.8,71.94,64.09,85.12,8.11,45.61,34.1,19.11,7.43,9.78,0.47,55.47,6.44,12.72,99.73,98.42,22.0,99.78,99.94,0.15,2.76,11.14,5.97,1.78,9.27,1.98,18.24,0.49,4.42,6.92,4.07,0.2,0.76,0.06,10862,13521,13818,15112,15955,14990,13830,13425,13950,12954,11185,11625,8884,6975,6000,4413,191912,4413,10418,12921,13751,15527,17358,17221,15938,16121,16864,16079,14718,10904,12556,10438,9186,7528,9960,227488,218845,804,4431,213611,4113,21083,15732,15862,12788,349127,16191,58202,16338,332936,17202,42011,17807,290925,4378,4471,4442,23417,55279,58911,12921,8016,193233,163958,314,419400,419086,375661,26442,15940,333279,416553,416524,0.758,0.832,0.84,0.807,0.852,0.861,-23.960833,-46.333889
2010,352940,35,3529401,MAUÁ,76.13,1.53,13.06,15.1,39.52,95.04,84.94,5.23,10.65,1.5,0.96,3.95,0.85,4.16,1.0,4.9,76.98,80.2,80.5,12.92,11.76,15.43,10.1,8.03,4.07,98.93,106.0,79.22,79.47,25.02,87.31,91.09,55.03,66.33,11.91,23.1,96.57,86.65,22.94,13.39,86.13,89.62,94.22,96.92,97.39,94.56,15.13,1.7,11.37,3.74,2.37,0.62,89.08,87.01,74.04,80.36,85.36,64.11,59.39,56.27,61.84,43.75,61.52,39.74,7.21,266.67,425.0,612.0,965.0,1336.67,0.44,1.41,2.62,5.28,9.75,18.44,30.44,33.41,5.1,49.09,14.91,29.46,50.91,78.38,8.97,6.58,709.25,180.74,2369.62,347.85,516.1,760.61,1738.81,709.43,35.23,93.28,173.49,0.34,15.05,0.91,0.33,16.13,7.83,0.24,73.61,72.35,52.33,41.3,1.05,9.6,25.16,0.9,10.84,63.26,81.03,93.06,1196.16,60.33,4.92,34.42,77.89,68.98,81.9,12.47,40.37,42.76,21.08,11.12,11.14,0.24,66.68,2.38,14.31,99.62,96.4,37.46,99.76,99.95,0.42,1.1,15.78,13.87,2.61,14.16,4.46,25.91,0.39,4.7,14.92,7.3,2.43,1.06,0.05,14700,18321,17740,20267,20089,18311,15971,15202,12945,11071,8591,15505,5956,3787,2738,1591,204093,1308,14168,18173,17726,20386,20723,18860,17070,15870,14409,12073,9280,15105,6735,4633,3431,2147,2182,212971,215666,1794,7509,206363,5784,28964,21786,21604,17157,319686,21195,75464,20772,298491,21894,54269,22729,244222,5907,6093,6041,32000,75262,21802,18166,10580,165460,127363,0,417064,417064,357459,36494,21818,299147,415015,414910,0.641,0.784,0.766,0.733,0.852,0.721,-23.6669527,-46.4616922
2010,320520,32,3205200,VILA VELHA,76.84,1.64,10.86,12.74,39.19,93.51,84.32,7.19,9.83,1.49,1.03,3.57,0.87,3.73,1.18,4.31,67.69,71.16,74.86,18.07,17.8,19.33,14.24,11.04,5.81,97.06,106.34,70.67,60.71,45.15,88.0,91.94,49.64,49.69,22.74,27.83,96.85,84.58,33.93,14.55,78.71,82.82,87.91,90.79,96.75,93.59,21.41,1.45,17.35,4.06,2.01,1.56,88.72,89.5,66.62,76.11,85.05,71.67,68.96,53.66,61.92,54.81,61.0,53.37,18.49,302.0,510.0,832.0,1561.33,2580.0,0.56,0.83,1.77,4.27,9.45,15.74,28.83,44.04,3.29,60.36,10.08,20.95,39.64,74.65,17.47,11.98,1211.79,199.36,5336.29,411.66,658.41,1132.45,3660.72,1212.01,41.98,99.84,177.21,0.56,21.67,3.46,0.88,19.07,8.5,1.49,70.0,77.91,61.47,51.4,0.97,20.23,11.26,1.06,8.41,56.37,70.97,83.56,1820.83,61.4,4.06,28.39,70.29,69.44,83.65,7.35,22.4,32.5,14.85,6.61,8.48,0.49,54.71,5.99,13.27,99.49,98.32,18.54,99.32,99.92,0.42,0.95,16.29,21.29,3.25,12.96,4.81,20.2,0.12,5.17,10.75,6.33,0.87,0.91,0.08,13517,16351,16340,19204,19307,17398,14656,14366,13756,12137,9281,14345,6473,4466,3287,2248,199146,2014,12907,15868,16759,19051,19874,18948,16215,15838,15386,13749,10954,13895,8148,5798,4581,3512,3957,215440,221145,1309,5475,214361,5443,25595,19208,19279,15623,326772,19592,71176,19489,307180,20477,51584,21472,255596,5269,5537,5551,29122,67836,29806,15817,9855,172278,136567,2011,414586,412575,360188,32219,19285,308684,411491,411418,0.717,0.742,0.8,0.734,0.864,0.807,-20.3297293,-40.2920284
2010,320500,32,3205002,SERRA,75.66,1.89,13.2,15.42,42.08,92.96,83.12,4.51,9.4,1.83,1.18,5.55,1.12,5.88,1.4,7.02,61.94,66.09,67.29,20.99,20.51,23.48,17.07,13.4,9.23,98.58,108.38,68.93,48.82,26.52,87.88,92.53,42.67,41.74,11.01,24.18,96.36,81.65,24.58,13.45,77.72,82.67,89.04,92.85,96.94,93.14,25.76,1.78,15.97,5.52,1.78,1.08,87.29,86.15,56.97,68.33,78.46,61.44,57.31,42.8,50.1,41.81,48.91,39.79,7.52,249.0,384.0,573.0,933.33,1383.33,0.47,1.57,3.03,6.1,11.33,22.69,35.62,36.64,4.61,52.64,13.43,26.91,47.36,80.0,10.92,7.84,705.89,162.87,2586.71,311.01,475.92,721.7,1857.98,706.06,37.96,94.16,174.55,0.39,16.89,1.24,1.11,16.11,12.61,1.87,72.76,67.83,48.1,46.71,1.36,8.59,12.15,1.19,10.38,66.12,82.04,92.24,1202.07,61.27,5.12,32.62,74.06,70.79,81.95,10.33,35.53,34.04,17.85,9.28,10.41,0.31,63.72,3.72,13.46,99.07,97.86,26.33,98.45,99.95,0.4,0.96,24.14,22.28,3.06,19.77,8.37,25.59,0.37,7.0,15.37,8.79,2.15,1.15,0.05,16435,18943,17822,20652,20541,18454,15035,13298,11887,10430,8046,16840,5088,3067,2244,1367,201415,1266,15806,18530,17967,20253,20845,19115,15840,14450,13115,11250,8440,16233,5488,3786,2771,1845,2118,207852,210548,1922,6906,201720,6633,29469,22331,22094,18914,306021,21504,76567,21278,284517,21768,55063,22804,229454,6628,6588,6558,34353,78306,18441,18489,10808,157054,118903,2817,409267,406450,343632,37513,21170,284949,407614,407516,0.614,0.69,0.739,0.664,0.844,0.72,-20.1252961,-40.3064477
2010,354980,35,3549805,SÃO JOSÉ DO RIO PRETO,75.74,1.48,13.6,15.77,38.1,94.83,84.37,9.47,10.06,0.99,0.77,3.19,0.66,3.32,0.8,3.79,76.04,77.56,83.79,14.15,13.91,12.18,9.81,8.53,4.04,96.89,105.12,74.58,86.32,43.91,87.37,92.05,56.61,70.56,23.07,42.16,97.05,86.83,33.36,13.63,91.89,94.2,97.48,99.07,97.95,94.96,12.54,1.22,6.49,2.96,2.06,1.58,87.98,88.12,74.34,81.51,87.12,66.13,62.41,58.09,63.47,47.89,64.24,45.13,18.88,399.0,598.33,866.5,1447.0,2300.0,0.5,0.46,0.97,1.73,4.04,8.85,17.62,40.65,4.55,56.07,12.98,25.22,43.93,78.86,12.53,8.6,1169.16,265.99,4753.11,492.85,715.66,1093.42,3263.41,1169.43,31.16,89.22,186.78,0.43,22.58,2.98,1.53,18.74,6.45,0.06,70.26,73.3,54.23,46.85,0.78,20.46,12.86,1.07,8.36,55.01,73.66,86.8,1683.97,63.78,4.08,30.96,74.94,70.69,86.55,4.48,14.52,19.66,9.12,4.07,4.66,0.4,56.08,3.11,14.39,96.47,97.9,15.92,99.93,99.97,0.07,0.11,14.39,8.11,2.05,14.9,2.89,23.23,0.19,4.64,7.75,3.42,0.28,0.96,0.03,11638,13914,14932,17475,18305,17403,15401,14329,14164,12308,9914,11981,7917,5802,4553,3052,196016,2928,11325,13390,14661,17721,18791,18196,16328,16202,15825,14426,11756,11536,9559,7180,5971,4344,5031,212242,230647,1113,5286,224249,4852,21883,16210,16607,13575,333096,17312,64550,17504,315784,19000,47238,19812,268546,4460,4581,4564,24183,57495,38657,13345,8581,175159,142940,24768,408258,383490,361626,27304,17073,317249,405342,405249,0.661,0.795,0.797,0.748,0.846,0.801,-20.8125851,-49.3804212
2010,160030,16,1600303,MACAPÁ,74.19,2.25,14.04,15.38,53.07,96.64,88.66,3.48,9.6,3.15,1.94,6.17,1.97,6.62,2.65,8.05,61.62,64.36,72.95,18.85,19.2,20.4,19.53,16.44,6.64,98.89,105.84,78.24,55.7,39.02,86.59,90.09,45.32,44.51,16.89,11.0,95.52,82.91,35.67,16.37,64.52,72.4,80.08,87.39,94.84,91.83,24.32,3.06,16.97,9.24,2.21,1.69,82.46,84.61,58.53,67.53,78.13,67.87,64.71,40.85,51.88,51.4,50.37,51.26,14.1,151.38,274.38,491.25,944.0,1545.0,0.59,5.89,9.14,18.15,26.81,37.48,50.3,46.06,2.5,62.78,8.4,18.63,37.22,84.9,21.95,14.95,717.88,89.66,3306.79,211.7,367.31,667.34,2252.66,723.32,35.68,83.88,143.02,0.65,23.41,1.39,3.73,18.79,8.97,0.37,54.08,72.65,57.85,54.41,1.07,15.91,3.83,2.49,18.67,64.3,75.33,86.5,1465.8,58.3,6.73,21.98,62.84,71.49,77.25,12.03,26.48,30.6,23.79,11.18,13.37,0.51,37.41,13.62,22.14,95.07,74.07,50.18,98.31,99.81,16.25,3.38,20.0,35.48,5.16,14.63,9.81,26.67,0.83,9.24,22.17,13.83,1.06,1.82,0.19,19906,22517,21053,20413,19016,16606,14369,11460,8774,6902,4880,20414,3173,2420,1598,1045,195613,1067,19313,22540,21763,21409,20649,18028,15094,11735,9081,7091,5164,19519,3482,2728,1978,1344,1673,202591,185996,3029,5729,177238,8058,35702,26619,26917,23320,273995,26297,84638,25974,247698,24952,58341,24737,189357,7841,7583,7592,41705,95156,13853,22540,13312,141219,98047,16990,398204,381214,319028,45031,26064,247933,395465,392487,0.679,0.655,0.733,0.663,0.82,0.723,0.0401529,-51.0569588
